Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
549,Mother,Lily020215b,and Dora .,Lily,1318.083,1319.896,[],[1|0|INCROOT] [2|1|COORD 3|1|PUNCT],[coord|and] [n:prop|Dora .],,,,,,,,,,MotherofLily_Lily020215b_549
550,Lily,Lily020215b,and yyy you make another daddy puppy .,Lily,1319.896,1324.715,[],[1|3|LINK] [] [2|3|SUBJ] [3|0|ROOT] [4|5|QUANT] [5|6|MOD] [6|3|OBJ 7|3|PUNCT],[coord|and] [] [pro:per|you] [v|make] [qn|another] [n|daddy] [n|puppy .],,,,,,,,,,LilyofLily_Lily020215b_550
551,Lily,Lily020215b,and you made yyy me .,Lily,1324.715,1328.855,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [] [4|3|OBJ 5|3|PUNCT],[coord|and] [pro:per|you] [v|make&PAST] [] [pro:obj|me .],,,,,,,,,,LilyofLily_Lily020215b_551
552,Mother,Lily020215b,I did make another daddy's puppy .,Lily,0.0,0.0,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|5|QUANT] [5|7|MOD 6|5|POSS] [7|3|OBJ 8|3|PUNCT],[pro:sub|I] [mod|do&PAST] [v|make] [qn|another] [n|daddy~poss|s] [n|puppy .],,,,,,,,,,MotherofLily_Lily020215b_552
553,Lily,Lily020215b,yyy yyy .,Lily,1328.855,1330.76,[],[],[],,,,,,,,,,LilyofLily_Lily020215b_553
554,Mother,Lily020215b,that's right that does say Lily .,Lily,0.0,0.0,[],[1|2|SUBJ 2|0|ROOT] [3|6|COM] [4|6|SUBJ] [5|6|AUX] [6|2|PRED] [7|6|OBJ 8|2|PUNCT],[pro:dem|that~cop|be&3S] [co|right] [pro:dem|that] [mod|do&3S] [v|say] [n:prop|Lily .],,,,,,,,,,MotherofLily_Lily020215b_554
555,Lily,Lily020215b,and you say Gabby .,Lily,1330.76,1332.856,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ 5|3|PUNCT],[coord|and] [pro:per|you] [v|say] [n:prop|Gabby .],,,,,,,,,,LilyofLily_Lily020215b_555
556,Mother,Lily020215b,it does say Gabby .,Lily,1332.856,1335.106,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|OBJ 5|3|PUNCT],[pro:per|it] [mod|do&3S] [v|say] [n:prop|Gabby .],,,,,,,,,,MotherofLily_Lily020215b_556
557,Lily,Lily020215b,and me .,Lily,1335.106,1336.043,[],[1|0|INCROOT] [2|1|COORD 3|1|PUNCT],[coord|and] [pro:obj|me .],,,,,,,,,,LilyofLily_Lily020215b_557
558,Mother,Lily020215b,and Lily .,Lily,1336.043,1337.046,[],[1|0|INCROOT] [2|1|COORD 3|1|PUNCT],[coord|and] [n:prop|Lily .],,,,,,,,,,MotherofLily_Lily020215b_558
559,Lily,Lily020215b,and yyy I colored .,Lily,1337.046,1339.975,[],[1|3|LINK] [] [2|3|SUBJ] [3|0|ROOT 4|3|PUNCT],[coord|and] [] [pro:sub|I] [v|color-PAST .],,,,,,,,,,LilyofLily_Lily020215b_559
560,Mother,Lily020215b,hey that was drawn like two months ago .,Lily,0.0,0.0,[],[1|0|INCROOT] [2|4|LINK] [3|4|AUX] [4|1|CMOD] [5|4|COM] [6|7|QUANT] [7|4|OBJ] [8|7|NJCT 9|1|PUNCT],[co|hey] [pro:rel|that] [aux|be&PAST&13S] [part|draw&PASTP] [co|like] [det:num|two] [n|month-PL] [adv|ago .],,,,,,,,,,MotherofLily_Lily020215b_560
561,Mother,Lily020215b,and you were coloring .,Lily,1339.975,1341.505,[],[1|4|LINK] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT 5|4|PUNCT],[coord|and] [pro:per|you] [aux|be&PAST] [part|color-PRESP .],,,,,,,,,,MotherofLily_Lily020215b_561
562,Mother,Lily020215b,oh you know what I think Pheobe drew that that says Pheobe .,Lily,1341.505,1345.123,[],[1|3|COM] [2|3|SUBJ] [3|0|ROOT] [4|6|LINK] [5|6|SUBJ] [6|3|COMP] [7|8|SUBJ] [8|6|COMP] [9|11|LINK] [10|11|SUBJ] [11|8|COMP] [12|11|OBJ 13|3|PUNCT],[co|oh] [pro:per|you] [v|know] [pro:int|what] [pro:sub|I] [v|think] [n:prop|Pheobe] [v|draw&PAST] [pro:rel|that] [pro:dem|that] [v|say-3S] [n:prop|Pheobe .],,,,,,,,,,MotherofLily_Lily020215b_562
563,Mother,Lily020215b,Pheobe wrote her name .,Lily,1345.123,1346.661,[],[1|2|SUBJ] [2|0|ROOT] [3|4|MOD] [4|2|OBJ 5|2|PUNCT],[n:prop|Pheobe] [v|write&PAST] [det:poss|her] [n|name .],,,,,,,,,,MotherofLily_Lily020215b_563
564,Lily,Lily020215b,yyy .,Lily,1346.661,1347.498,[],[],[],,,,,,,,,,LilyofLily_Lily020215b_564
565,Mother,Lily020215b,that says Pheobe .,Lily,1347.498,1348.836,[],[1|2|LINK] [2|0|ROOT] [3|2|OBJ 4|2|PUNCT],[pro:rel|that] [v|say-3S] [n:prop|Pheobe .],,,,,,,,,,MotherofLily_Lily020215b_565
566,Lily,Lily020215b,yeah .,Lily,1348.836,1349.695,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,LilyofLily_Lily020215b_566
567,Mother,Lily020215b,yes .,Lily,1349.695,1350.658,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,MotherofLily_Lily020215b_567
568,Lily,Lily020215b,and that drew Phoebe .,Lily,1350.658,1355.523,[],[1|3|LINK] [2|3|LINK] [3|0|ROOT] [4|3|OBJ 5|3|PUNCT],[coord|and] [pro:rel|that] [v|draw&PAST] [n:prop|Phoebe .],,,,,,,,,,LilyofLily_Lily020215b_568
569,Mother,Lily020215b,yes Pheobe drew that too .,Lily,0.0,0.0,[],[1|3|COM] [2|3|SUBJ] [3|0|ROOT] [4|3|COMP] [5|4|PQ 6|3|PUNCT],[co|yes] [n:prop|Pheobe] [v|draw&PAST] [pro:rel|that] [post|too .],,,,,,,,,,MotherofLily_Lily020215b_569
570,Lily,Lily020215b,and Phoebe drew that too .,Lily,1355.523,1358.3,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|3|COMP] [5|4|PQ 6|3|PUNCT],[coord|and] [n:prop|Phoebe] [v|draw&PAST] [pro:rel|that] [post|too .],,,,,,,,,,LilyofLily_Lily020215b_570
571,Mother,Lily020215b,oo nice .,Lily,1358.3,1359.52,[],[1|2|COM] [2|0|ROOT 3|2|PUNCT],[co|oo] [adj|nice .],,,,,,,,,,MotherofLily_Lily020215b_571
572,Lily,Lily020215b,and Phoebe drew that too and (t:t:trail off),Lily,1359.838,1364.346,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ] [5|6|JCT] [6|4|CONJ 7|3|PUNCT],[coord|and] [n:prop|Phoebe] [v|draw&PAST] [pro:rel|that] [adv|too] [coord|and (mt:trail off)],,,,,,,,,,LilyofLily_Lily020215b_572
573,Mother,Lily020215b,she did ?,Lily,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT 3|2|PUNCT],[pro:sub|she] [v|do&PAST ?],,,,,,,,,,MotherofLily_Lily020215b_573
574,Lily,Lily020215b,and Phoebe drew that too and you make daddy puppy again .,Lily,1364.346,1370.288,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ] [5|6|JCT] [6|4|CONJ] [7|8|SUBJ] [8|6|COORD] [9|10|MOD] [10|8|OBJ] [11|8|JCT 12|3|PUNCT],[coord|and] [n:prop|Phoebe] [v|draw&PAST] [pro:rel|that] [adv|too] [coord|and] [pro:per|you] [v|make] [n|daddy] [n|puppy] [adv|again .],,,,,,,,,,LilyofLily_Lily020215b_574
575,Mother,Lily020215b,I made daddy's puppy again ?,Lily,1370.288,1371.511,[],[1|2|SUBJ] [2|0|ROOT] [3|5|MOD 4|3|POSS] [5|2|OBJ] [6|2|JCT 7|2|PUNCT],[pro:sub|I] [v|make&PAST] [n|daddy~poss|s] [n|puppy] [adv|again ?],,,,,,,,,,MotherofLily_Lily020215b_575
576,Lily,Lily020215b,that &-uh me too .,Lily,1371.511,1374.19,[],[1|0|INCROOT] [] [2|1|OBJ] [3|2|PQ 4|1|PUNCT],[pro:dem|that] [] [pro:obj|me] [post|too .],,,,,,,,,,LilyofLily_Lily020215b_576
577,Mother,Lily020215b,and that's Lily .,Lily,1374.19,1375.615,[],[1|3|LINK] [2|3|SUBJ 3|0|ROOT] [4|3|PRED 5|3|PUNCT],[coord|and] [pro:dem|that~cop|be&3S] [n:prop|Lily .],,,,,,,,,,MotherofLily_Lily020215b_577
578,Mother,Lily020215b,oh my God .,Lily,0.0,0.0,[],[1|3|COM] [2|3|MOD] [3|0|ROOT 4|3|PUNCT],[co|oh] [det:poss|my] [n:prop|God .],,,,,,,,,,MotherofLily_Lily020215b_578
579,Lily,Lily020215b,and that's Lily too .,Lily,1375.615,1377.48,[],[1|3|LINK] [2|3|SUBJ 3|0|ROOT] [4|3|PRED] [5|4|PQ 6|3|PUNCT],[coord|and] [pro:dem|that~cop|be&3S] [n:prop|Lily] [post|too .],,,,,,,,,,LilyofLily_Lily020215b_579
580,Mother,Lily020215b,oh my god .,Lily,0.0,0.0,[],[1|3|COM] [2|3|MOD] [3|0|INCROOT 4|3|PUNCT],[co|oh] [det:poss|my] [n|god .],,,,,,,,,,MotherofLily_Lily020215b_580
581,Mother,Lily020215b,really ?,Lily,1377.48,1378.556,[],[1|0|INCROOT 2|1|PUNCT],[adv|real&dadj-LY ?],,,,,,,,,,MotherofLily_Lily020215b_581
582,Lily,Lily020215b,yeah .,Lily,1378.556,1379.131,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,LilyofLily_Lily020215b_582
583,Lily,Lily020215b,and you draw my foot .,Lily,1379.105,1383.756,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|5|MOD] [5|3|OBJ 6|3|PUNCT],[coord|and] [pro:per|you] [v|draw] [det:poss|my] [n|foot .],,,,,,,,,,LilyofLily_Lily020215b_583
584,Mother,Lily020215b,right .,Lily,1383.756,1384.131,[],[1|0|INCROOT 2|1|PUNCT],[co|right .],,,,,,,,,,MotherofLily_Lily020215b_584
585,Mother,Lily020215b,what does this say over here ?,Lily,1384.131,1385.281,[],[1|4|LINK] [2|4|AUX] [3|4|SUBJ] [4|0|ROOT] [5|4|JCT] [6|4|JCT 7|4|PUNCT],[pro:int|what] [mod|do&3S] [pro:dem|this] [v|say] [adv|over] [adv|here ?],,,,,,,,,,MotherofLily_Lily020215b_585
586,Mother,Lily020215b,what does this say where mommy's foot is ?,Lily,1385.37,1387.18,[],[1|4|LINK] [2|4|AUX] [3|4|SUBJ] [4|0|ROOT] [5|9|LINK] [6|8|MOD 7|6|POSS] [8|9|SUBJ] [9|4|COMP 10|4|PUNCT],[pro:int|what] [mod|do&3S] [pro:dem|this] [v|say] [pro:rel|where] [n|mommy~poss|s] [n|foot] [cop|be&3S ?],,,,,,,,,,MotherofLily_Lily020215b_586
587,Mother,Lily020215b,what's that say ?,Lily,1387.18,1387.926,[],[1|2|LINK 2|0|ROOT] [3|4|DET] [4|2|PRED 5|2|PUNCT],[pro:int|what~cop|be&3S] [pro:dem|that] [v|say ?],,,,,,,,,,MotherofLily_Lily020215b_587
588,Lily,Lily020215b,Lily .,Lily,1387.926,1389.543,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Lily .],,,,,,,,,,LilyofLily_Lily020215b_588
589,Mother,Lily020215b,yes it does .,Lily,1389.543,1392.096,[],[1|3|COM] [2|3|SUBJ] [3|0|ROOT 4|3|PUNCT],[co|yes] [pro:per|it] [mod|do&3S .],,,,,,,,,,MotherofLily_Lily020215b_589
590,Lily,Lily020215b,and that say Gabi and that say (t:t:trail off),Lily,1392.035,1396.3,[],[1|3|LINK] [2|3|LINK] [3|0|ROOT] [4|3|OBJ] [5|4|CONJ] [6|7|LINK] [7|5|COORD 8|3|PUNCT],[coord|and] [pro:rel|that] [v|say] [n:prop|Gabi] [coord|and] [pro:rel|that] [v|say (mt:trail off)],,,,,,,,,,LilyofLily_Lily020215b_590
591,Mother,Lily020215b,oh you know this says a b@l c@l .,Lily,0.0,0.0,[],[1|3|COM] [2|3|SUBJ] [3|5|LINK] [4|5|SUBJ] [5|0|ROOT] [6|8|DET] [7|8|MOD] [8|5|OBJ 9|5|PUNCT],[co|oh] [pro:per|you] [v|know] [pro:dem|this] [v|say-3S] [det:art|a] [n:let|b] [n:let|c .],,,,,,,,,,MotherofLily_Lily020215b_591
592,Mother,Lily020215b,a@l b@l c@l .,Lily,1396.3,1397.581,[],[1|0|INCROOT] [2|1|CONJ] [3|2|COORD 4|1|PUNCT],[n:let|a] [n:let|b] [n:let|c .],,,,,,,,,,MotherofLily_Lily020215b_592
593,Lily,Lily020215b,Gabi .,Lily,1397.581,1400.79,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Gabi .],,,,,,,,,,LilyofLily_Lily020215b_593
594,Mother,Lily020215b,Gabi is g@l a@l b@l i@l .,Lily,1400.79,1403.385,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|OBJ] [5|6|MOD] [6|4|OBJ 7|3|PUNCT],[n:prop|Gabi] [aux|be&3S] [n:let|g] [n:let|a] [n:let|b] [n:let|i .],,,,,,,,,,MotherofLily_Lily020215b_594
595,Mother,Lily020215b,do you want me to write Gabi for you ?,Lily,1403.385,1404.681,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ] [5|6|INF] [6|3|XCOMP] [7|6|OBJ] [8|6|JCT] [9|8|POBJ 10|3|PUNCT],[mod|do] [pro:per|you] [v|want] [pro:obj|me] [inf|to] [v|write] [n:prop|Gabi] [prep|for] [pro:per|you ?],,,,,,,,,,MotherofLily_Lily020215b_595
596,Lily,Lily020215b,okay .,Lily,1404.588,1405.235,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,LilyofLily_Lily020215b_596
597,Mother,Lily020215b,you wanna get a pen a crayon from your table ?,Lily,1405.235,1407.953,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|5|DET] [5|3|OBJ] [6|7|DET] [7|5|OBJ] [8|7|NJCT] [9|10|MOD] [10|8|POBJ 11|3|PUNCT],[pro:per|you] [mod:aux|wanna] [v|get] [det:art|a] [n|pen] [det:art|a] [n|crayon] [prep|from] [det:poss|your] [n|table ?],,,,,,,,,,MotherofLily_Lily020215b_597
598,Lily,Lily020215b,okay .,Lily,1407.953,1408.865,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,LilyofLily_Lily020215b_598
599,Mother,Lily020215b,okay .,Lily,1408.865,1409.483,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofLily_Lily020215b_599
600,Mother,Lily020215b,that was really scary .,Lily,1409.483,1411.63,[],[1|2|SUBJ] [2|0|ROOT] [3|4|JCT] [4|2|PRED 5|2|PUNCT],[pro:dem|that] [cop|be&PAST&13S] [adv|real&dadj-LY] [adj|scare&dn-Y .],,,,,,,,,,MotherofLily_Lily020215b_600
601,Lily,Lily020215b,yyy of crayons .,Lily,1411.63,1417.171,[],[] [1|0|INCROOT] [2|1|POBJ 3|1|PUNCT],[] [prep|of] [n|crayon-PL .],,,,,,,,,,LilyofLily_Lily020215b_601
602,Mother,Lily020215b,mm .,Lily,1417.171,1425.301,[],[1|0|INCROOT 2|1|PUNCT],[co|mm .],,,,,,,,,,MotherofLily_Lily020215b_602
603,Mother,Lily020215b,<o>kay .,Lily,1425.303,1428.278,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofLily_Lily020215b_603
604,Lily,Lily020215b,that's yyy .,Lily,1428.278,1431.463,[],[1|2|SUBJ 2|0|ROOT] [3|2|PUNCT],[pro:dem|that~cop|be&3S] [.],,,,,,,,,,LilyofLily_Lily020215b_604
605,Mother,Lily020215b,here I'll write Lily first .,Lily,1431.463,1432.995,[],[1|4|JCT] [2|4|SUBJ 3|4|AUX] [4|0|ROOT] [5|4|OBJ] [6|4|JCT 7|4|PUNCT],[adv|here] [pro:sub|I~mod|will] [v|write] [n:prop|Lily] [adv|first .],,,,,,,,,,MotherofLily_Lily020215b_605
606,Mother,Lily020215b,how do we spell Lily ?,Lily,1432.995,1434.265,[],[1|4|LINK] [2|4|AUX] [3|4|SUBJ] [4|0|ROOT] [5|4|OBJ 6|4|PUNCT],[adv:int|how] [mod|do] [pro:sub|we] [v|spell] [n:prop|Lily ?],,,,,,,,,,MotherofLily_Lily020215b_606
607,Mother,Lily020215b,L .,Lily,1434.368,1435.216,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|L .],,,,,,,,,,MotherofLily_Lily020215b_607
608,Lily,Lily020215b,I .,Lily,1435.216,1437.95,[],[1|0|INCROOT 2|1|PUNCT],[pro:sub|I .],,,,,,,,,,LilyofLily_Lily020215b_608
609,Mother,Lily020215b,I .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[pro:sub|I .],,,,,,,,,,MotherofLily_Lily020215b_609
610,Mother,Lily020215b,L .,Lily,1437.95,1440.705,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|L .],,,,,,,,,,MotherofLily_Lily020215b_610
611,Lily,Lily020215b,I .,Lily,1440.705,1442.531,[],[1|0|INCROOT 2|1|PUNCT],[pro:sub|I .],,,,,,,,,,LilyofLily_Lily020215b_611
612,Mother,Lily020215b,Y .,Lily,1442.531,1443.66,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Y .],,,,,,,,,,MotherofLily_Lily020215b_612
613,Mother,Lily020215b,Lily .,Lily,1443.66,1444.901,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Lily .],,,,,,,,,,MotherofLily_Lily020215b_613
614,Mother,Lily020215b,should we write Gabi too ?,Lily,1444.895,1447.056,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ] [5|4|PQ 6|3|PUNCT],[mod|should] [pro:sub|we] [v|write] [n:prop|Gabi] [post|too ?],,,,,,,,,,MotherofLily_Lily020215b_614
615,Lily,Lily020215b,yeah .,Lily,1447.056,1447.783,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,LilyofLily_Lily020215b_615
616,Mother,Lily020215b,okay look .,Lily,1447.783,1448.82,[],[1|2|COM] [2|0|INCROOT 3|2|PUNCT],[co|okay] [co|look .],,,,,,,,,,MotherofLily_Lily020215b_616
617,Mother,Lily020215b,G .,Lily,1448.82,1450.313,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|G .],,,,,,,,,,MotherofLily_Lily020215b_617
618,Mother,Lily020215b,A .,Lily,1450.313,1452.438,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|A .],,,,,,,,,,MotherofLily_Lily020215b_618
619,Mother,Lily020215b,B .,Lily,1452.438,1454.221,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|B .],,,,,,,,,,MotherofLily_Lily020215b_619
620,Mother,Lily020215b,I .,Lily,1454.221,1455.483,[],[1|0|INCROOT 2|1|PUNCT],[pro:sub|I .],,,,,,,,,,MotherofLily_Lily020215b_620
621,Mother,Lily020215b,Gabi .,Lily,1455.483,1456.281,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Gabi .],,,,,,,,,,MotherofLily_Lily020215b_621
622,Mother,Lily020215b,you're coloring his tie in ?,Lily,1456.281,1468.305,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|5|MOD] [5|3|OBJ] [6|3|JCT 7|3|PUNCT],[pro:per|you~aux|be&PRES] [part|color-PRESP] [det:poss|his] [n|tie] [adv|in ?],,,,,,,,,,MotherofLily_Lily020215b_622
623,Lily,Lily020215b,daddy's puppy .,Lily,1468.306,1471.12,[],[1|3|MOD 2|1|POSS] [3|0|INCROOT 4|3|PUNCT],[n|daddy~poss|s] [n|puppy .],,,,,,,,,,LilyofLily_Lily020215b_623
624,Mother,Lily020215b,daddy's puppy .,Lily,1471.12,1472.3,[],[1|3|MOD 2|1|POSS] [3|0|INCROOT 4|3|PUNCT],[n|daddy~poss|s] [n|puppy .],,,,,,,,,,MotherofLily_Lily020215b_624
625,Lily,Lily020215b,what's daddy's puppy ?,Lily,1472.3,1474.438,[],[1|5|LINK 2|5|AUX] [3|5|MOD 4|3|POSS] [5|0|INCROOT 6|5|PUNCT],[pro:int|what~aux|be&3S] [n|daddy~poss|s] [n|puppy ?],,,,,,,,,,LilyofLily_Lily020215b_625
626,Mother,Lily020215b,hm: .,Lily,1474.42,1475.316,[],[1|0|INCROOT 2|1|PUNCT],[co|hm .],,,,,,,,,,MotherofLily_Lily020215b_626
627,Mother,Lily020215b,I think you're coloring it .,Lily,1475.316,1476.708,[],[1|2|SUBJ] [2|0|ROOT] [3|5|SUBJ 4|5|AUX] [5|2|COMP] [6|5|OBJ 7|2|PUNCT],[pro:sub|I] [v|think] [pro:per|you~aux|be&PRES] [part|color-PRESP] [pro:per|it .],,,,,,,,,,MotherofLily_Lily020215b_627
628,Lily,Lily020215b,daddy's puppy .,Lily,1476.891,1480.486,[],[1|3|MOD 2|1|POSS] [3|0|INCROOT 4|3|PUNCT],[n|daddy~poss|s] [n|puppy .],,,,,,,,,,LilyofLily_Lily020215b_628
629,Mother,Lily020215b,yay !,Lily,1480.486,1482.048,[],[1|0|INCROOT 2|1|PUNCT],[co|yay !],,,,,,,,,,MotherofLily_Lily020215b_629
630,Lily,Lily020215b,yyy rainbow .,Lily,1482.048,1485.46,[],[] [1|0|INCROOT 2|1|PUNCT],[] [n|+n|rain+n|bow .],,,,,,,,,,LilyofLily_Lily020215b_630
631,Mother,Lily020215b,rainbow .,Lily,1485.46,1486.431,[],[1|0|INCROOT 2|1|PUNCT],[n|+n|rain+n|bow .],,,,,,,,,,MotherofLily_Lily020215b_631
632,Lily,Lily020215b,a cloud and a and a sun .,Lily,1486.431,1491.646,[],[1|2|DET] [2|0|INCROOT] [3|2|CONJ] [4|3|COORD] [5|4|CONJ] [6|7|DET] [7|5|COORD 8|2|PUNCT],[det:art|a] [n|cloud] [coord|and] [det:art|a] [coord|and] [det:art|a] [n|sun .],,,,,,,,,,LilyofLily_Lily020215b_632
633,Mother,Lily020215b,a cloud and a sun .,Lily,1491.646,1492.828,[],[1|2|DET] [2|0|INCROOT] [3|2|CONJ] [4|5|DET] [5|3|COORD 6|2|PUNCT],[det:art|a] [n|cloud] [coord|and] [det:art|a] [n|sun .],,,,,,,,,,MotherofLily_Lily020215b_633
634,Mother,Lily020215b,you wanna draw a picture of the clouds for me ?,Lily,1492.841,1496.286,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|5|DET] [5|3|OBJ] [6|5|NJCT] [7|8|DET] [8|6|POBJ] [9|3|JCT] [10|9|POBJ 11|3|PUNCT],[pro:per|you] [mod:aux|wanna] [v|draw] [det:art|a] [n|picture] [prep|of] [det:art|the] [n|cloud-PL] [prep|for] [pro:obj|me ?],,,,,,,,,,MotherofLily_Lily020215b_634
635,Lily,Lily020215b,and a round .,Lily,1496.286,1500.625,[],[1|3|LINK] [2|3|DET] [3|0|INCROOT 4|3|PUNCT],[coord|and] [det:art|a] [n|round .],,,,,,,,,,LilyofLily_Lily020215b_635
636,Mother,Lily020215b,they're round .,Lily,1500.625,1501.851,[],[1|2|SUBJ 2|0|ROOT] [3|2|JCT 4|2|PUNCT],[pro:sub|they~aux|be&PRES] [adv|round .],,,,,,,,,,MotherofLily_Lily020215b_636
637,Lily,Lily020215b,yyy yyy Jupiter .,Lily,1501.851,1504.93,[],[] [] [1|0|INCROOT 2|1|PUNCT],[] [] [n:prop|Jupiter .],,,,,,,,,,LilyofLily_Lily020215b_637
638,Mother,Lily020215b,Jupiter .,Lily,1504.93,1505.963,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Jupiter .],,,,,,,,,,MotherofLily_Lily020215b_638
639,Lily,Lily020215b,and the ring .,Lily,1505.963,1509.061,[],[1|3|LINK] [2|3|DET] [3|0|INCROOT 4|3|PUNCT],[coord|and] [det:art|the] [n|ring .],,,,,,,,,,LilyofLily_Lily020215b_639
640,Mother,Lily020215b,the rings .,Lily,1509.061,1509.923,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[det:art|the] [n|ring-PL .],,,,,,,,,,MotherofLily_Lily020215b_640
641,Mother,Lily020215b,what's the planet's name with the rings ?,Lily,1509.923,1511.258,[],[1|4|LINK 2|4|AUX] [3|4|DET] [4|0|INCROOT 5|4|POSS] [6|4|XMOD] [7|6|NJCT] [8|9|DET] [9|7|POBJ 10|4|PUNCT],[pro:int|what~aux|be&3S] [det:art|the] [n|planet~poss|s] [n|name] [prep|with] [det:art|the] [n|ring-PL ?],,,,,,,,,,MotherofLily_Lily020215b_641
642,Lily,Lily020215b,yyy .,Lily,1511.258,1511.925,[],[],[],,,,,,,,,,LilyofLily_Lily020215b_642
643,Mother,Lily020215b,you remember ?,Lily,1511.925,1513.038,[],[1|2|SUBJ] [2|0|ROOT 3|2|PUNCT],[pro:per|you] [v|remember ?],,,,,,,,,,MotherofLily_Lily020215b_643
644,Lily,Lily020215b,yyy .,Lily,1513.038,1513.703,[],[],[],,,,,,,,,,LilyofLily_Lily020215b_644
645,Mother,Lily020215b,Saturn .,Lily,1513.703,1514.5,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Saturn .],,,,,,,,,,MotherofLily_Lily020215b_645
646,Lily,Lily020215b,I live on Saturn .,Lily,1514.488,1517.126,[],[1|2|SUBJ] [2|0|ROOT] [3|2|JCT] [4|3|POBJ 5|2|PUNCT],[pro:sub|I] [v|live] [prep|on] [n:prop|Saturn .],,,,,,,,,,LilyofLily_Lily020215b_646
647,Mother,Lily020215b,you live on Saturn .,Lily,1517.126,1518.411,[],[1|2|SUBJ] [2|0|ROOT] [3|2|JCT] [4|3|POBJ 5|2|PUNCT],[pro:per|you] [v|live] [prep|on] [n:prop|Saturn .],,,,,,,,,,MotherofLily_Lily020215b_647
648,Mother,Lily020215b,do you remember the planet we live on ?,Lily,1518.353,1521.896,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|5|DET] [5|3|OBJ] [6|7|SUBJ] [7|3|COMP] [8|7|JCT 9|3|PUNCT],[mod|do] [pro:per|you] [v|remember] [det:art|the] [n|planet] [pro:sub|we] [v|live] [adv|on ?],,,,,,,,,,MotherofLily_Lily020215b_648
649,Mother,Lily020215b,it's called Earth .,Lily,1521.896,1522.891,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|3|OBJ 5|3|PUNCT],[pro:per|it~aux|be&3S] [part|call-PASTP] [n:prop|Earth .],,,,,,,,,,MotherofLily_Lily020215b_649
650,Lily,Lily020215b,I live on Earth .,Lily,1522.823,1525.376,[],[1|2|SUBJ] [2|0|ROOT] [3|2|JCT] [4|3|POBJ 5|2|PUNCT],[pro:sub|I] [v|live] [prep|on] [n:prop|Earth .],,,,,,,,,,LilyofLily_Lily020215b_650
651,Mother,Lily020215b,right .,Lily,1525.376,1525.973,[],[1|0|INCROOT 2|1|PUNCT],[co|right .],,,,,,,,,,MotherofLily_Lily020215b_651
