Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
610,Mother,Lily020215a,and what is she getting in China ?,Lily,1485.881,1487.863,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|3|PRED] [5|4|XJCT] [6|5|JCT] [7|6|POBJ 8|3|PUNCT],[coord|and] [pro:int|what] [cop|be&3S] [pro:sub|she] [part|get-PRESP] [prep|in] [n:prop|China ?],,,,,,,,,,MotherofLily_Lily020215a_610
611,Lily,Lily020215a,yyy .,Lily,1487.863,1488.528,[],[],[],,,,,,,,,,LilyofLily_Lily020215a_611
612,Mother,Lily020215a,is she getting a puppy ?,Lily,1488.525,1491.455,[],[1|0|ROOT] [2|1|PRED] [3|2|XJCT] [4|5|DET] [5|3|OBJ 6|1|PUNCT],[cop|be&3S] [pro:sub|she] [part|get-PRESP] [det:art|a] [n|puppy ?],,,,,,,,,,MotherofLily_Lily020215a_612
613,Lily,Lily020215a,no .,Lily,1491.455,1492.455,[],[1|0|INCROOT 2|1|PUNCT],[co|no .],,,,,,,,,,LilyofLily_Lily020215a_613
614,Mother,Lily020215a,no .,Lily,1492.455,1493.091,[],[1|0|INCROOT 2|1|PUNCT],[co|no .],,,,,,,,,,MotherofLily_Lily020215a_614
615,Mother,Lily020215a,she getting a kitty ?,Lily,1493.091,1494.25,[],[1|0|INCROOT] [2|1|XJCT] [3|4|DET] [4|2|OBJ 5|1|PUNCT],[pro:sub|she] [part|get-PRESP] [det:art|a] [n|kitty ?],,,,,,,,,,MotherofLily_Lily020215a_615
616,Lily,Lily020215a,no .,Lily,1494.438,1495.035,[],[1|0|INCROOT 2|1|PUNCT],[co|no .],,,,,,,,,,LilyofLily_Lily020215a_616
617,Lily,Lily020215a,a baby .,Lily,1495.035,1496.151,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[det:art|a] [n|baby .],,,,,,,,,,LilyofLily_Lily020215a_617
618,Mother,Lily020215a,she's getting a baby .,Lily,1496.151,1498.083,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|5|DET] [5|3|OBJ 6|3|PUNCT],[pro:sub|she~aux|be&3S] [part|get-PRESP] [det:art|a] [n|baby .],,,,,,,,,,MotherofLily_Lily020215a_618
619,Mother,Lily020215a,you're right .,Lily,1498.083,1498.95,[],[1|3|SUBJ 2|3|AUX] [3|0|INCROOT 4|3|PUNCT],[pro:per|you~aux|be&PRES] [n|right .],,,,,,,,,,MotherofLily_Lily020215a_619
620,Mother,Lily020215a,she's getting baby Leanna .,Lily,1498.95,1501.111,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|5|MOD] [5|3|OBJ 6|3|PUNCT],[pro:sub|she~aux|be&3S] [part|get-PRESP] [n|baby] [n:prop|Leanna .],,,,,,,,,,MotherofLily_Lily020215a_620
621,Mother,Lily020215a,our neighbor is in China adopting a baby .,Lily,1501.111,1503.446,[],[1|2|MOD] [2|3|SUBJ] [3|0|ROOT] [4|3|JCT] [5|4|POBJ] [6|3|XJCT] [7|8|DET] [8|6|OBJ 9|3|PUNCT],[det:poss|our] [n|neighbor] [cop|be&3S] [prep|in] [n:prop|China] [part|adopt-PRESP] [det:art|a] [n|baby .],,,,,,,,,,MotherofLily_Lily020215a_621
622,CameraOperator,Lily020215a,oh wow .,Lily,1503.446,1504.728,[],[1|2|COM] [2|0|INCROOT 3|2|PUNCT],[co|oh] [co|wow .],,,,,,,,,,CameraOperatorofLily_Lily020215a_622
623,Mother,Lily020215a,so she's suppose to be she just left Wednesday .,Lily,1504.728,1507.225,[],[1|4|JCT] [2|4|SUBJ 3|4|AUX] [4|0|ROOT] [5|6|INF] [6|4|XCOMP] [7|9|SUBJ] [8|9|JCT] [9|6|PRED] [10|9|OBJ 11|4|PUNCT],[adv|so] [pro:sub|she~aux|be&3S] [v|suppose] [inf|to] [cop|be] [pro:sub|she] [adv|just] [v|leave&PAST] [n:prop|Wednesday .],,,,,,,,,,MotherofLily_Lily020215a_623
624,Mother,Lily020215a,she's suppose to be back in ten days or so .,Lily,1507.225,1509.511,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|5|INF] [5|3|XCOMP] [6|5|JCT] [7|5|JCT] [8|9|QUANT] [9|7|POBJ] [10|5|CONJ] [11|10|COORD 12|3|PUNCT],[pro:sub|she~aux|be&3S] [v|suppose] [inf|to] [cop|be] [adv|back] [prep|in] [det:num|ten] [n|day-PL] [coord|or] [adv|so .],,,,,,,,,,MotherofLily_Lily020215a_624
625,CameraOperator,Lily020215a,that's exciting .,Lily,1509.64,1511.643,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:dem|that~cop|be&3S] [part|excite-PRESP .],,,,,,,,,,CameraOperatorofLily_Lily020215a_625
626,Mother,Lily020215a,yeah .,Lily,1511.643,1513.376,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,MotherofLily_Lily020215a_626
627,Mother,Lily020215a,but she picked a name that Lily can't pronounce but .,Lily,1513.51,1515.708,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|5|DET] [5|3|OBJ] [6|10|LINK] [7|10|SUBJ] [8|10|AUX 9|8|NEG] [10|5|CMOD] [11|10|OBJ 12|3|PUNCT],[conj|but] [pro:sub|she] [v|pick-PAST] [det:art|a] [n|name] [pro:rel|that] [n:prop|Lily] [mod|can~neg|not] [v|pronounce] [conj|but .],,,,,,,,,,MotherofLily_Lily020215a_627
628,Mother,Lily020215a,baby Leanna we haven't had much luck when (t:t:trail off),Lily,1515.708,1520.563,[],[1|2|SUBJ] [2|6|LINK] [3|6|SUBJ] [4|6|AUX 5|4|NEG] [6|0|ROOT] [7|6|JCT] [8|6|OBJ] [9|8|OM 10|6|PUNCT],[n|baby] [n:prop|Leanna] [pro:sub|we] [aux|have~neg|not] [v|have&PAST] [adv|much] [n|luck] [conj|when (mt:trail off)],,,,,,,,,,MotherofLily_Lily020215a_628
629,Mother,Lily020215a,what do you wanna call baby Leanna ?,Lily,1520.563,1522.793,[],[1|5|LINK] [2|5|AUX] [3|5|SUBJ] [4|5|AUX] [5|6|MOD] [6|7|SUBJ] [7|0|ROOT 8|7|PUNCT],[pro:int|what] [mod|do] [pro:per|you] [mod:aux|wanna] [n|call] [n|baby] [n:prop|Leanna ?],,,,,,,,,,MotherofLily_Lily020215a_629
630,Lily,Lily020215a,yyy .,Lily,1522.793,1523.76,[],[],[],,,,,,,,,,LilyofLily_Lily020215a_630
631,Mother,Lily020215a,you wanna call her baby (.) hm: .,Lily,1523.76,1527.91,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|5|MOD] [5|3|OBJ] [6|5|COM 7|3|PUNCT],[pro:per|you] [mod:aux|wanna] [v|call] [det:poss|her] [n|baby] [co|hm .],,,,,,,,,,MotherofLily_Lily020215a_631
632,Lily,Lily020215a,pink .,Lily,1527.91,1530.301,[],[1|0|INCROOT 2|1|PUNCT],[adj|pink .],,,,,,,,,,LilyofLily_Lily020215a_632
633,Mother,Lily020215a,you wanna call her baby pink ?,Lily,1530.301,1531.618,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|5|MOD] [5|3|OBJ] [6|5|POSTMOD 7|3|PUNCT],[pro:per|you] [mod:aux|wanna] [v|call] [det:poss|her] [n|baby] [adj|pink ?],,,,,,,,,,MotherofLily_Lily020215a_633
634,Lily,Lily020215a,yeah .,Lily,1531.618,1532.656,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,LilyofLily_Lily020215a_634
635,Mother,Lily020215a,okay .,Lily,1532.656,1533.645,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofLily_Lily020215a_635
636,Mother,Lily020215a,and who do we know who has a baby in her tummy ?,Lily,1533.645,1538.376,[],[1|5|LINK] [2|5|LINK] [3|5|AUX] [4|5|SUBJ] [5|0|ROOT] [6|7|LINK] [7|5|COMP] [8|9|DET] [9|7|OBJ] [10|9|NJCT] [11|12|MOD] [12|10|POBJ 13|5|PUNCT],[coord|and] [pro:rel|who] [mod|do] [pro:sub|we] [v|know] [pro:rel|who] [v|have&3S] [det:art|a] [n|baby] [prep|in] [det:poss|her] [n|tummy ?],,,,,,,,,,MotherofLily_Lily020215a_636
637,Lily,Lily020215a,yyy .,Lily,1538.376,1541.426,[],[],[],,,,,,,,,,LilyofLily_Lily020215a_637
638,Mother,Lily020215a,who has a baby in her tummy ?,Lily,1541.426,1543.05,[],[1|2|LINK] [2|0|ROOT] [3|4|DET] [4|2|OBJ] [5|2|JCT] [6|7|MOD] [7|5|POBJ 8|2|PUNCT],[pro:rel|who] [v|have&3S] [det:art|a] [n|baby] [prep|in] [det:poss|her] [n|tummy ?],,,,,,,,,,MotherofLily_Lily020215a_638
639,Lily,Lily020215a,yyy .,Lily,1543.05,1546.265,[],[],[],,,,,,,,,,LilyofLily_Lily020215a_639
640,Mother,Lily020215a,we know a lot of people who have babies in their tummies .,Lily,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|4|DET] [4|2|OBJ] [5|4|NJCT] [6|5|POBJ] [7|8|LINK] [8|6|CMOD] [9|8|OBJ] [10|8|JCT] [11|12|MOD] [12|10|POBJ 13|2|PUNCT],[pro:sub|we] [v|know] [det:art|a] [n|lot] [prep|of] [n|person&PL] [pro:rel|who] [v|have] [n|baby-PL] [prep|in] [det:poss|their] [n|tummy-PL .],,,,,,,,,,MotherofLily_Lily020215a_640
641,Mother,Lily020215a,does aunt Jill have a baby in here tummy ?,Lily,1546.265,1548.031,[],[1|2|AUX] [2|4|LINK] [3|4|SUBJ] [4|0|ROOT] [5|6|DET] [6|4|OBJ] [7|6|NJCT] [8|9|JCT] [9|7|POBJ 10|4|PUNCT],[mod|do&3S] [n|aunt] [n:prop|Jill] [v|have] [det:art|a] [n|baby] [prep|in] [adv|here] [n|tummy ?],,,,,,,,,,MotherofLily_Lily020215a_641
642,Lily,Lily020215a,yeah .,Lily,1548.043,1548.961,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,LilyofLily_Lily020215a_642
643,Mother,Lily020215a,and what's the baby's name ?,Lily,1548.961,1550.653,[],[1|7|LINK] [2|7|MOD 3|2|POSS] [4|5|DET] [5|7|MOD 6|5|POSS] [7|0|INCROOT 8|7|PUNCT],[coord|and] [pro:int|what~poss|s] [det:art|the] [n|baby~poss|s] [n|name ?],,,,,,,,,,MotherofLily_Lily020215a_643
644,Lily,Lily020215a,yyy .,Lily,1550.653,1552.776,[],[],[],,,,,,,,,,LilyofLily_Lily020215a_644
645,Mother,Lily020215a,hm: .,Lily,1552.776,1554.503,[],[1|0|INCROOT 2|1|PUNCT],[co|hm .],,,,,,,,,,MotherofLily_Lily020215a_645
646,Lily,Lily020215a,&-um &-um baby Cassey .,Lily,1554.503,1558.163,[],[] [] [1|2|SUBJ] [2|0|ROOT 3|2|PUNCT],[] [] [n|baby] [n:prop|Cassey .],,,,,,,,,,LilyofLily_Lily020215a_646
647,Mother,Lily020215a,baby Cassey .,Lily,1558.163,1559.35,[],[1|2|SUBJ] [2|0|ROOT 3|2|PUNCT],[n|baby] [n:prop|Cassey .],,,,,,,,,,MotherofLily_Lily020215a_647
648,Mother,Lily020215a,you're right .,Lily,1559.35,1560.13,[],[1|3|SUBJ 2|3|AUX] [3|0|INCROOT 4|3|PUNCT],[pro:per|you~aux|be&PRES] [n|right .],,,,,,,,,,MotherofLily_Lily020215a_648
649,Mother,Lily020215a,does Debbie have a baby in her tummy ?,Lily,1560.238,1562.37,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|5|DET] [5|3|OBJ] [6|5|NJCT] [7|8|MOD] [8|6|POBJ 9|3|PUNCT],[mod|do&3S] [n:prop|Debbie] [v|have] [det:art|a] [n|baby] [prep|in] [det:poss|her] [n|tummy ?],,,,,,,,,,MotherofLily_Lily020215a_649
650,Lily,Lily020215a,yeah .,Lily,1562.17,1562.95,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,LilyofLily_Lily020215a_650
651,Lily,Lily020215a,what's her name in Debbie's tummy ?,Lily,1562.85,1567.161,[],[1|2|SUBJ 2|0|ROOT] [3|4|MOD] [4|2|PRED] [5|4|JCT] [6|8|MOD 7|6|POSS] [8|5|POBJ 9|2|PUNCT],[pro:int|what~cop|be&3S] [det:poss|her] [n|name] [prep|in] [n:prop|Debbie~poss|s] [n|tummy ?],,,,,,,,,,LilyofLily_Lily020215a_651
652,Mother,Lily020215a,well Debbie's gonna have a baby boy .,Lily,1567.241,1570.065,[],[1|3|COM] [2|3|SUBJ 3|0|ROOT] [4|5|AUX] [5|3|PRED] [6|8|DET] [7|8|MOD] [8|5|OBJ 9|3|PUNCT],[co|well] [n:prop|Debbie~cop|be&3S] [mod:aux|gonna] [v|have] [det:art|a] [n|baby] [n|boy .],,,,,,,,,,MotherofLily_Lily020215a_652
653,Mother,Lily020215a,what do you wanna call the baby boy ?,Lily,1570.065,1573.653,[],[1|5|LINK] [2|3|AUX] [3|5|SUBJ] [4|5|AUX] [5|0|ROOT] [6|8|DET] [7|8|MOD] [8|5|OBJ 9|5|PUNCT],[pro:int|what] [mod|do] [pro:per|you] [mod:aux|wanna] [v|call] [det:art|the] [n|baby] [n|boy ?],,,,,,,,,,MotherofLily_Lily020215a_653
654,Lily,Lily020215a,pink .,Lily,1573.653,1575.325,[],[1|0|INCROOT 2|1|PUNCT],[adj|pink .],,,,,,,,,,LilyofLily_Lily020215a_654
655,Mother,Lily020215a,you wanna call him baby pink to ?,Lily,1575.325,1577.526,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|OBJ] [5|3|XCOMP] [6|7|MOD] [7|5|JCT 8|3|PUNCT],[pro:per|you] [mod:aux|wanna] [v|call] [pro:obj|him] [v|baby] [adj|pink] [prep|to ?],,,,,,,,,,MotherofLily_Lily020215a_655
656,Mother,Lily020215a,maybe we should call him baby blue .,Lily,1577.526,1579.628,[],[1|4|JCT] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT] [5|4|OBJ] [6|4|XCOMP] [7|6|JCT 8|4|PUNCT],[adv|maybe] [pro:sub|we] [mod|should] [v|call] [pro:obj|him] [v|baby] [adj|blue .],,,,,,,,,,MotherofLily_Lily020215a_656
657,Lily,Lily020215a,and yyy and and I call you .,Lily,1579.628,1585.708,[],[1|5|LINK] [] [2|1|CONJ] [3|2|COORD] [4|5|SUBJ] [5|0|ROOT] [6|5|OBJ 7|5|PUNCT],[coord|and] [] [coord|and] [coord|and] [pro:sub|I] [v|call] [pro:per|you .],,,,,,,,,,LilyofLily_Lily020215a_657
658,Mother,Lily020215a,what are you gonna call me ?,Lily,1585.708,1586.998,[],[1|5|SUBJ] [2|5|AUX] [3|5|SUBJ] [4|5|AUX] [5|0|ROOT] [6|5|OBJ 7|5|PUNCT],[pro:int|what] [aux|be&PRES] [pro:per|you] [mod:aux|gonna] [v|call] [pro:obj|me ?],,,,,,,,,,MotherofLily_Lily020215a_658
659,Lily,Lily020215a,&-um .,Lily,1586.985,1590.611,[],[],[],,,,,,,,,,LilyofLily_Lily020215a_659
660,Lily,Lily020215a,yyy you're brown and you're yyy and you have hair .,Lily,1590.611,1597.491,[],[] [1|2|SUBJ 2|0|ROOT] [3|2|PRED] [4|6|LINK] [5|6|SUBJ 6|2|CJCT] [] [7|6|CONJ] [8|9|SUBJ] [9|7|COORD] [10|9|OBJ 11|2|PUNCT],[] [pro:per|you~cop|be&PRES] [adj|brown] [coord|and] [pro:per|you~cop|be&PRES] [] [coord|and] [pro:per|you] [v|have] [n|hair .],,,,,,,,,,LilyofLily_Lily020215a_660
661,Mother,Lily020215a,that's true I do have hair .,Lily,1597.491,1600.305,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED] [4|6|SUBJ] [5|6|AUX] [6|2|CJCT] [7|6|OBJ 8|2|PUNCT],[pro:dem|that~cop|be&3S] [adj|true] [pro:sub|I] [mod|do] [v|have] [n|hair .],,,,,,,,,,MotherofLily_Lily020215a_661
662,Mother,Lily020215a,you have hair too .,Lily,1600.305,1601.816,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ] [4|3|PQ 5|2|PUNCT],[pro:per|you] [v|have] [n|hair] [post|too .],,,,,,,,,,MotherofLily_Lily020215a_662
663,Lily,Lily020215a,plus pony tails and a barrette .,Lily,1601.816,1607.015,[],[1|0|INCROOT] [2|3|MOD] [3|1|POBJ] [4|1|CONJ] [5|6|DET] [6|4|COORD 7|1|PUNCT],[prep|plus] [n|pony] [n|tail-PL] [coord|and] [det:art|a] [n|barrette .],,,,,,,,,,LilyofLily_Lily020215a_663
664,Mother,Lily020215a,right you have a barrette in your hair today .,Lily,1606.015,1607.793,[],[1|3|JCT] [2|3|SUBJ] [3|0|ROOT] [4|5|DET] [5|3|OBJ] [6|3|JCT] [7|8|MOD] [8|6|POBJ] [9|3|JCT 10|3|PUNCT],[adv|right] [pro:per|you] [v|have] [det:art|a] [n|barrette] [prep|in] [det:poss|your] [n|hair] [adv:tem|today .],,,,,,,,,,MotherofLily_Lily020215a_664
665,Lily,Lily020215a,what .,Lily,1607.793,1609.951,[],[1|0|INCROOT 2|1|PUNCT],[pro:int|what .],,,,,,,,,,LilyofLily_Lily020215a_665
666,Mother,Lily020215a,you opted out of the pony tails today .,Lily,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|2|JCT] [4|2|JCT] [5|7|DET] [6|7|MOD] [7|4|POBJ] [8|2|JCT 9|2|PUNCT],[pro:per|you] [v|opt-PAST] [adv|out] [prep|of] [det:art|the] [n|pony] [n|tail-PL] [adv:tem|today .],,,,,,,,,,MotherofLily_Lily020215a_666
667,Lily,Lily020215a,what color is my barrette ?,Lily,1609.966,1613.421,[],[1|2|MOD] [2|3|SUBJ] [3|0|ROOT] [4|5|MOD] [5|3|PRED 6|3|PUNCT],[pro:int|what] [n|color] [cop|be&3S] [det:poss|my] [n|barrette ?],,,,,,,,,,LilyofLily_Lily020215a_667
668,Mother,Lily020215a,it's pink .,Lily,1613.421,1614.228,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:per|it~cop|be&3S] [adj|pink .],,,,,,,,,,MotherofLily_Lily020215a_668
669,Lily,Lily020215a,and blue .,Lily,1614.228,1616.563,[],[1|0|INCROOT] [2|1|COORD 3|1|PUNCT],[coord|and] [adj|blue .],,,,,,,,,,LilyofLily_Lily020215a_669
670,Mother,Lily020215a,and well you have blue ones too .,Lily,1616.563,1618.955,[],[1|0|INCROOT] [2|1|COORD] [3|4|SUBJ] [4|2|CMOD] [5|4|OBJ] [6|5|XMOD] [7|6|PQ 8|1|PUNCT],[coord|and] [n|well] [pro:per|you] [v|have] [n|blue] [det:num|one-PL] [post|too .],,,,,,,,,,MotherofLily_Lily020215a_670
671,Mother,Lily020215a,does Ronny also have a baby in her tummy ?,Lily,1618.955,1621.085,[],[1|2|AUX] [2|4|SUBJ] [3|4|JCT] [4|0|ROOT] [5|6|DET] [6|4|OBJ] [7|4|JCT] [8|9|MOD] [9|7|POBJ 10|4|PUNCT],[mod|do&3S] [n:prop|Ronny] [adv|also] [v|have] [det:art|a] [n|baby] [prep|in] [det:poss|her] [n|tummy ?],,,,,,,,,,MotherofLily_Lily020215a_671
672,Lily,Lily020215a,what's her name in Ronny's tummy ?,Lily,1621.238,1624.676,[],[1|2|SUBJ 2|0|ROOT] [3|4|MOD] [4|8|MOD] [5|8|MOD] [6|8|MOD 7|6|POSS] [8|2|PRED 9|2|PUNCT],[pro:int|what~cop|be&3S] [det:poss|her] [n|name] [0prep|in] [n:prop|Ronny~poss|s] [n|tummy ?],,,,,,,,,,LilyofLily_Lily020215a_672
673,Mother,Lily020215a,I don't know .,Lily,0.0,0.0,[],[1|4|SUBJ] [2|4|AUX 3|2|NEG] [4|0|ROOT 5|4|PUNCT],[pro:sub|I] [mod|do~neg|not] [v|know .],,,,,,,,,,MotherofLily_Lily020215a_673
674,Mother,Lily020215a,what do you think you wanna call that baby ?,Lily,1624.676,1626.306,[],[1|4|LINK] [2|4|AUX] [3|4|SUBJ] [4|7|SUBJ] [5|4|OBJ] [6|7|AUX] [7|0|ROOT] [8|9|DET] [9|7|OBJ 10|7|PUNCT],[pro:int|what] [mod|do] [pro:per|you] [v|think] [pro:per|you] [mod:aux|wanna] [v|call] [pro:dem|that] [n|baby ?],,,,,,,,,,MotherofLily_Lily020215a_674
675,Lily,Lily020215a,yyy China .,Lily,1626.445,1631.245,[],[] [1|0|INCROOT 2|1|PUNCT],[] [n:prop|China .],,,,,,,,,,LilyofLily_Lily020215a_675
676,Mother,Lily020215a,China .,Lily,1631.245,1632.583,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|China .],,,,,,,,,,MotherofLily_Lily020215a_676
677,Lily,Lily020215a,China .,Lily,1632.583,1635.095,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|China .],,,,,,,,,,LilyofLily_Lily020215a_677
678,Mother,Lily020215a,yeah .,Lily,1635.095,1635.546,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,MotherofLily_Lily020215a_678
679,Lily,Lily020215a,where's China ?,Lily,1635.546,1637.331,[],[1|2|LINK 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[adv:int|where~cop|be&3S] [n:prop|China ?],,,,,,,,,,LilyofLily_Lily020215a_679
680,Mother,Lily020215a,where's China ?,Lily,1637.331,1638.016,[],[1|2|LINK 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[adv:int|where~cop|be&3S] [n:prop|China ?],,,,,,,,,,MotherofLily_Lily020215a_680
681,Mother,Lily020215a,oh I was gonna show you where China was .,Lily,1638.016,1639.921,[],[1|3|COM] [2|3|SUBJ] [3|5|AUX] [4|5|AUX] [5|0|ROOT] [6|9|SUBJ] [7|9|LINK] [8|9|SUBJ] [9|5|COMP 10|5|PUNCT],[co|oh] [pro:sub|I] [aux|be&PAST&13S] [mod:aux|gonna] [v|show] [pro:per|you] [adv:int|where] [n:prop|China] [cop|be&PAST&13S .],,,,,,,,,,MotherofLily_Lily020215a_681
682,Mother,Lily020215a,let me go get a big map .,Lily,1639.921,1640.996,[],[1|0|ROOT] [2|1|OBJ] [3|4|SRL] [4|1|XCOMP] [5|7|DET] [6|7|MOD] [7|4|OBJ 8|1|PUNCT],[v|let&ZERO] [pro:obj|me] [v|go] [v|get] [det:art|a] [adj|big] [n|map .],,,,,,,,,,MotherofLily_Lily020215a_682
683,Mother,Lily020215a,okay sweetie pie ?,Lily,1640.996,1641.918,[],[1|3|COM] [2|3|COM] [3|0|INCROOT 4|3|PUNCT],[co|okay] [co|sweetie] [n|pie ?],,,,,,,,,,MotherofLily_Lily020215a_683
684,Lily,Lily020215a,okay .,Lily,1641.918,1642.46,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,LilyofLily_Lily020215a_684
685,Mother,Lily020215a,okay .,Lily,1642.46,1642.996,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofLily_Lily020215a_685
686,Mother,Lily020215a,I'll go get the big map .,Lily,1642.996,1643.865,[],[1|4|SUBJ 2|4|AUX] [3|4|SRL] [4|0|ROOT] [5|7|DET] [6|7|MOD] [7|4|OBJ 8|4|PUNCT],[pro:sub|I~mod|will] [v|go] [v|get] [det:art|the] [adj|big] [n|map .],,,,,,,,,,MotherofLily_Lily020215a_686
687,Mother,Lily020215a,and I'll show you where China is .,Lily,1643.865,1645.088,[],[1|4|LINK] [2|4|SUBJ 3|4|AUX] [4|0|ROOT] [5|8|SUBJ] [6|8|LINK] [7|8|SUBJ] [8|4|COMP 9|4|PUNCT],[coord|and] [pro:sub|I~mod|will] [v|show] [pro:per|you] [adv:int|where] [n:prop|China] [cop|be&3S .],,,,,,,,,,MotherofLily_Lily020215a_687
688,Lily,Lily020215a,and where's Nancy yyy in China yyy getting baby Leana .,Lily,1645.106,1654.296,the audio is scratchy and CHI's speech is difficult to hear[],[1|4|LINK] [2|4|LINK 3|4|AUX] [4|0|ROOT] [] [5|4|JCT] [6|5|POBJ] [] [7|8|MOD] [8|4|ENUM] [9|8|APP 10|4|PUNCT],[coord|and] [pro:rel|where~aux|be&3S] [n:prop|Nancy] [] [prep|in] [n:prop|China] [] [part|get-PRESP] [n|baby] [n:prop|Leana .],,,,,,,,,,LilyofLily_Lily020215a_688
689,Mother,Lily020215a,right Nancy is going to China .,Lily,0.0,0.0,[],[1|2|JCT] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT] [5|4|JCT] [6|5|POBJ 7|4|PUNCT],[adv|right] [n:prop|Nancy] [aux|be&3S] [part|go-PRESP] [prep|to] [n:prop|China .],,,,,,,,,,MotherofLily_Lily020215a_689
690,Lily,Lily020215a,mom .,Lily,1654.296,1656.166,[],[1|0|INCROOT 2|1|PUNCT],[n|mom .],,,,,,,,,,LilyofLily_Lily020215a_690
691,Lily,Lily020215a,where is { her (= she) } ?,Lily,1656.166,1658.578,[],[1|3|LINK] [2|3|AUX] [3|0|INCROOT 4|3|PUNCT],[adv:int|where] [aux|be&3S] [pro:obj|her ?],,,,,,,,,,LilyofLily_Lily020215a_691
692,Mother,Lily020215a,okay .,Lily,1666.051,1668.305,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofLily_Lily020215a_692
693,Lily,Lily020215a,big map .,Lily,1668.305,1672.431,[],[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[adj|big] [n|map .],,,,,,,,,,LilyofLily_Lily020215a_693
694,Mother,Lily020215a,a big map .,Lily,1672.231,1673.498,[],[1|3|DET] [2|3|MOD] [3|0|INCROOT 4|3|PUNCT],[det:art|a] [adj|big] [n|map .],,,,,,,,,,MotherofLily_Lily020215a_694
695,Mother,Lily020215a,this map is so big .,Lily,1673.498,1674.55,[],[1|2|DET] [2|5|SUBJ] [3|5|AUX] [4|5|JCT] [5|0|ROOT 6|5|PUNCT],[pro:dem|this] [n|map] [aux|be&3S] [adv|so] [adj|big .],,,,,,,,,,MotherofLily_Lily020215a_695
696,Mother,Lily020215a,<be>cause you know your map is only a map of our country but .,Lily,1674.55,1679.633,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|5|MOD] [5|3|OBJ] [6|13|AUX] [7|13|JCT] [8|9|DET] [9|13|SUBJ] [10|9|NJCT] [11|12|MOD] [12|10|POBJ] [13|3|JCT 14|3|PUNCT],[conj|because] [pro:per|you] [v|know] [det:poss|your] [n|map] [aux|be&3S] [adv|only] [det:art|a] [n|map] [prep|of] [det:poss|our] [n|country] [conj|but .],,,,,,,,,,MotherofLily_Lily020215a_696
697,Lily,Lily020215a,I live in this .,Lily,1680.858,1687.26,[],[1|2|SUBJ] [2|0|ROOT] [3|2|JCT] [4|3|POBJ 5|2|PUNCT],[pro:sub|I] [v|live] [prep|in] [pro:dem|this .],,,,,,,,,,LilyofLily_Lily020215a_697
698,Mother,Lily020215a,I will show you .,Lily,0.0,0.0,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|OBJ 5|3|PUNCT],[pro:sub|I] [mod|will] [v|show] [pro:per|you .],,,,,,,,,,MotherofLily_Lily020215a_698
699,Mother,Lily020215a,okay .,Lily,1687.26,1688.855,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofLily_Lily020215a_699
