Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
428,Naima,Naima020411,"xxx , xxx .",Naima,0.0,0.0,[],[1|0|INCROOT] [2|1|PUNCT],[cm|cm] [.],,,,,,,,,,NaimaofNaima_Naima020411_428
429,Mother,Naima020411,"I guess I'd better help that baby get , get the high+chair off .",Naima,1183.295,1187.941,[],[1|2|SUBJ] [2|0|ROOT] [3|5|SUBJ 4|5|AUX] [5|2|COMP] [6|11|COM] [7|11|COM] [8|11|SUBJ] [9|11|AUX 10|9|LP] [11|5|COMP] [12|13|DET] [13|11|OBJ] [14|11|JCT 15|2|PUNCT],[pro:sub|I] [v|guess] [pro:sub|I~mod|genmod] [adj|good&CP] [co|help] [det:dem|that] [n|baby] [aux|get cm|cm] [v|get] [det:art|the] [n|+adj|high+n|chair] [adv|off .],,,,,,,,,,MotherofNaima_Naima020411_429
430,Naima,Naima020411,"the baby doesn't wanna , get her high+chair , the baby wants to take her milk with her .",Naima,1187.941,1194.28,Original Orthography: high+ch < air >[],[1|2|DET] [2|5|SUBJ] [3|5|AUX 4|3|NEG] [5|13|LINK 6|5|LP] [7|5|ENUM] [8|9|MOD] [9|7|OBJ 10|9|LP] [11|12|DET] [12|13|SUBJ] [13|0|ROOT] [14|15|INF] [15|13|XCOMP] [16|17|MOD] [17|15|OBJ] [18|15|JCT] [19|18|POBJ 20|13|PUNCT],[det:art|the] [n|baby] [mod|do&3S~neg|not] [mod:aux|wanna cm|cm] [v|get] [det:poss|her] [n|+adj|high+n|chair cm|cm] [det:art|the] [n|baby] [v|want-3S] [inf|to] [v|take] [det:poss|her] [n|milk] [prep|with] [pro:obj|her .],,,,,,,,,,NaimaofNaima_Naima020411_430
431,Mother,Naima020411,"oh , okay , when she gets down , I see .",Naima,1194.28,1196.5,[],[1|7|COM 2|1|LP] [3|7|JCT 4|3|LP] [5|3|ENUM] [6|7|SUBJ] [7|0|ROOT] [8|7|JCT 9|7|LP] [10|11|SUBJ] [11|7|COMP 12|7|PUNCT],[co|oh cm|cm] [adj|okay cm|cm] [adv:int|when] [pro:sub|she] [v|get-3S] [adv|down cm|cm] [pro:sub|I] [v|see .],,,,,,,,,,MotherofNaima_Naima020411_431
432,Naima,Naima020411,"xxx yyy , the baby wants her Mommy to hold it for her .",Naima,1196.5,1200.7,[],[] [1|4|LINK] [2|3|DET] [3|4|SUBJ] [4|0|ROOT] [5|4|OBJ] [6|4|COMP] [7|8|INF] [8|6|XCOMP] [9|8|OBJ] [10|8|JCT] [11|10|POBJ 12|4|PUNCT],[] [cm|cm] [det:art|the] [n|baby] [v|want-3S] [pro:obj|her] [n:prop|Mommy] [inf|to] [v|hold] [pro:per|it] [prep|for] [pro:obj|her .],,,,,,,,,,NaimaofNaima_Naima020411_432
433,Mother,Naima020411,"oh , okay .",Naima,1200.7,1201.863,[],[1|0|INCROOT 2|1|LP] [3|1|ENUM 4|1|PUNCT],[co|oh cm|cm] [adj|okay .],,,,,,,,,,MotherofNaima_Naima020411_433
434,Naima,Naima020411,the baby wants (t:t:trail off),Naima,1201.863,1204.2,[],[1|2|DET] [2|3|SUBJ] [3|0|ROOT 4|3|PUNCT],[det:art|the] [n|baby] [v|want-3S (mt:trail off)],,,,,,,,,,NaimaofNaima_Naima020411_434
435,Mother,Naima020411,the baby .,Naima,1204.2,1205.43,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[det:art|the] [n|baby .],,,,,,,,,,MotherofNaima_Naima020411_435
436,Naima,Naima020411,"xxx , xxx .",Naima,1205.43,1207.7,[],[1|0|INCROOT] [2|1|PUNCT],[cm|cm] [.],,,,,,,,,,NaimaofNaima_Naima020411_436
437,Mother,Naima020411,"oh , what happened to the toddler though , where did the toddler go ?",Naima,1207.7,1211.253,[],[1|4|COM 2|1|LP] [3|4|SUBJ] [4|0|ROOT] [5|4|JCT] [6|7|DET] [7|5|POBJ] [8|4|JCT 9|8|LP] [10|11|LINK] [11|4|CJCT] [12|13|DET] [13|14|SUBJ] [14|11|COMP 15|4|PUNCT],[co|oh cm|cm] [pro:int|what] [v|happen-PAST] [prep|to] [det:art|the] [n|toddle&dv-AGT] [adv|though cm|cm] [adv:int|where] [v|do&PAST] [det:art|the] [n|toddle&dv-AGT] [v|go ?],,,,,,,,,,MotherofNaima_Naima020411_437
438,Naima,Naima020411,"the , the toddler's (replacement:replacement:toddler is) hiding .",Naima,1211.253,1216.286,[],[1|4|DET 2|1|LP] [3|4|DET] [4|6|SUBJ 5|6|AUX] [6|0|ROOT 7|6|PUNCT],[det:art|the cm|cm] [det:art|the] [n|toddle&dv-AGT aux|be&3S] [part|hide-PRESP .],,,,,,,,,,NaimaofNaima_Naima020411_438
439,Naima,Naima020411,yes .,Naima,1216.286,1218.323,s may be a θ[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,NaimaofNaima_Naima020411_439
440,Mother,Naima020411,"I guess so , yeah .",Naima,0.0,0.0,[],[1|2|SUBJ] [2|0|INCROOT] [3|5|JCT 4|3|LP] [5|2|ENUM 6|2|PUNCT],[pro:sub|I] [n|guess] [adv|so cm|cm] [co|yeah .],,,,,,,,,,MotherofNaima_Naima020411_440
441,Mother,Naima020411,"where's the toddler , is there a toddler over here somewhere ?",Naima,1218.323,1221.443,[],[1|2|LINK 2|0|ROOT] [3|4|DET] [4|12|SUBJ 5|4|LP] [6|12|AUX] [7|12|JCT] [8|9|DET] [9|12|SUBJ] [10|9|NJCT] [11|12|JCT] [12|2|PRED 13|2|PUNCT],[adv:int|where~cop|be&3S] [det:art|the] [n|toddle&dv-AGT cm|cm] [aux|be&3S] [adv|there] [det:art|a] [n|toddle&dv-AGT] [adv|over] [adv|here] [n|somewhere ?],,,,,,,,,,MotherofNaima_Naima020411_441
442,Naima,Naima020411,yes .,Naima,1221.443,1222.933,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,NaimaofNaima_Naima020411_442
443,Mother,Naima020411,there she i:s !,Naima,1222.7,1224.515,[],[1|3|JCT] [2|3|SUBJ] [3|0|ROOT 4|3|PUNCT],[adv|there] [pro:sub|she] [cop|be&3S !],,,,,,,,,,MotherofNaima_Naima020411_443
444,Naima,Naima020411,"no , no that's the baby .",Naima,1224.515,1228.145,[],[1|5|COM 2|1|LP] [3|4|QUANT] [4|5|SUBJ 5|0|ROOT] [6|7|DET] [7|5|PRED 8|5|PUNCT],[co|no cm|cm] [qn|no] [pro:dem|that~cop|be&3S] [det:art|the] [n|baby .],,,,,,,,,,NaimaofNaima_Naima020411_444
445,Mother,Naima020411,"oh that's the baby , oh , okay .",Naima,1226.5,1228.105,[],[1|3|COM] [2|3|SUBJ 3|0|ROOT] [4|5|DET] [5|3|PRED 6|5|LP] [7|9|COM 8|7|LP] [9|5|ENUM 10|3|PUNCT],[co|oh] [pro:dem|that~cop|be&3S] [det:art|the] [n|baby cm|cm] [co|oh cm|cm] [adj|okay .],,,,,,,,,,MotherofNaima_Naima020411_445
446,Mother,Naima020411,the yyy (t:t:self interruption),Naima,0.0,0.0,[],[1|0|INCROOT] [2|1|PUNCT],[det:art|the] [(mt:self interruption)],,,,,,,,,,MotherofNaima_Naima020411_446
447,Mother,Naima020411,where's the toddler ?,Naima,1228.105,1229.4,[],[1|2|LINK 2|0|ROOT] [3|4|DET] [4|2|PRED 5|2|PUNCT],[adv:int|where~cop|be&3S] [det:art|the] [n|toddle&dv-AGT ?],,,,,,,,,,MotherofNaima_Naima020411_447
448,Naima,Naima020411,xxx toddler's (replacement:replacement:toddler is) hiding .,Naima,1229.4,1231.105,[],[] [1|3|SUBJ 2|3|AUX] [3|0|ROOT 4|3|PUNCT],[] [n|toddle&dv-AGT aux|be&3S] [part|hide-PRESP .],,,,,,,,,,NaimaofNaima_Naima020411_448
449,Mother,Naima020411,"hm: , where do you think the toddler could be hiding ?",Naima,1231.105,1234.016,[],[1|6|COM 2|1|LP] [3|6|LINK] [4|6|AUX] [5|6|SUBJ] [6|0|ROOT] [7|8|DET] [8|11|SUBJ] [9|11|AUX] [10|11|AUX] [11|6|COMP 12|6|PUNCT],[co|hm cm|cm] [adv:int|where] [mod|do] [pro:per|you] [v|think] [det:art|the] [n|toddle&dv-AGT] [mod|could] [aux|be] [part|hide-PRESP ?],,,,,,,,,,MotherofNaima_Naima020411_449
450,Naima,Naima020411,"the yyy , the toddler behind the fence .",Naima,1234.016,1238.041,[],[1|4|DET] [2|1|LP] [3|4|DET] [4|0|INCROOT] [5|4|NJCT] [6|7|DET] [7|5|POBJ 8|4|PUNCT],[det:art|the] [cm|cm] [det:art|the] [n|toddle&dv-AGT] [prep|behind] [det:art|the] [n|fence .],,,,,,,,,,NaimaofNaima_Naima020411_450
451,Naima,Naima020411,"it , is , it's pretending to be a squirrel .",Naima,1238.041,1242.143,[],[1|3|SUBJ 2|1|LP] [3|7|LINK 4|3|LP] [5|7|SUBJ 6|7|AUX] [7|0|ROOT] [8|9|INF] [9|7|XCOMP] [10|11|DET] [11|9|PRED 12|7|PUNCT],[pro:per|it cm|cm] [aux|be&3S cm|cm] [pro:per|it~aux|be&3S] [part|pretend-PRESP] [inf|to] [cop|be] [det:art|a] [n|squirrel .],,,,,,,,,,NaimaofNaima_Naima020411_451
452,Naima,Naima020411,"it , it's (t:t:interruption)",Naima,1242.143,1243.81,[],[1|4|LINK 2|1|LP] [3|4|SUBJ 4|0|ROOT 5|4|PUNCT],[0pro|it cm|cm] [pro:per|it~aux|be&3S (mt:interruption)],,,,,,,,,,NaimaofNaima_Naima020411_452
453,Mother,Naima020411,"oh , that fence outside ?",Naima,0.0,0.0,[],[1|4|COM 2|1|LP] [3|4|MOD] [4|0|ROOT] [5|4|JCT 6|4|PUNCT],[co|oh cm|cm] [det:dem|that] [n|fence] [adv|outside ?],,,,,,,,,,MotherofNaima_Naima020411_453
454,Naima,Naima020411,"xxx xxx , it want , the toddler wants to go outside .",Naima,1243.81,1248.445,[],[] [1|3|LINK] [2|3|SUBJ] [3|0|ROOT 4|3|LP] [5|6|DET] [6|7|SUBJ] [7|3|COMP] [8|9|INF] [9|7|XCOMP] [10|9|JCT 11|3|PUNCT],[] [cm|cm] [pro:per|it] [v|want cm|cm] [det:art|the] [n|toddle&dv-AGT] [v|want-3S] [inf|to] [v|go] [adv|outside .],,,,,,,,,,NaimaofNaima_Naima020411_454
455,Mother,Naima020411,oh .,Naima,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|oh .],,,,,,,,,,MotherofNaima_Naima020411_455
456,Naima,Naima020411,but (.) the toddler's (replacement:replacement:toddler is) not allowed to go outside with some bare feet .,Naima,1248.445,1254.766,[],[1|6|LINK] [2|3|DET] [3|6|SUBJ 4|6|AUX] [5|4|NEG] [6|0|ROOT] [7|8|INF] [8|6|XCOMP] [9|8|JCT] [10|8|JCT] [11|13|QUANT] [12|13|MOD] [13|10|POBJ 14|6|PUNCT],[conj|but] [det:art|the] [n|toddle&dv-AGT aux|be&3S] [neg|not] [part|allow-PASTP] [inf|to] [v|go] [adv|outside] [prep|with] [qn|some] [adj|bare] [n|foot&PL .],,,,,,,,,,NaimaofNaima_Naima020411_456
457,Mother,Naima020411,"oh with bare feet , yep (replacement:replacement:yes) that's right .",Naima,1254.763,1256.711,[],[1|0|INCROOT] [2|1|JCT] [3|4|MOD] [4|2|POBJ 5|2|LP] [6|8|COM] [7|8|SUBJ 8|2|POBJ] [9|8|PRED 10|1|PUNCT],[co|oh] [prep|with] [adj|bare] [n|foot&PL cm|cm] [co|yes] [pro:dem|that~cop|be&3S] [n|right .],,,,,,,,,,MotherofNaima_Naima020411_457
458,Naima,Naima020411,"the bare , xxx toddler wants to take off her bare feet , and put on new bare feet .",Naima,1256.711,1263.55,[],[1|4|DET] [2|4|MOD 3|2|LP] [] [4|5|SUBJ] [5|0|ROOT] [6|7|INF] [7|5|XCOMP] [8|7|JCT] [9|8|POBJ] [10|11|MOD] [11|7|OBJ 12|11|LP] [13|11|CONJ] [14|13|COORD] [15|14|JCT] [16|18|MOD] [17|18|MOD] [18|15|POBJ 19|5|PUNCT],[det:art|the] [adj|bare cm|cm] [] [n|toddle&dv-AGT] [v|want-3S] [inf|to] [v|take] [prep|off] [pro:obj|her] [adj|bare] [n|foot&PL cm|cm] [coord|and] [v|put&ZERO] [prep|on] [adj|new] [adj|bare] [n|foot&PL .],,,,,,,,,,NaimaofNaima_Naima020411_458
459,Mother,Naima020411,oh .,Naima,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|oh .],,,,,,,,,,MotherofNaima_Naima020411_459
460,Naima,Naima020411,"and she want to put yyy , shoes on , on her bare feet .",Naima,1263.55,1269.923,the s in 'shoes' could also be ʃ[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|5|INF] [5|3|XCOMP] [6|5|LP] [7|5|OBJ] [8|7|POSTMOD 9|7|LP] [10|5|JCT] [11|13|MOD] [12|13|MOD] [13|10|POBJ 14|3|PUNCT],[coord|and] [pro:sub|she] [v|want] [inf|to] [v|put&ZERO] [cm|cm] [n|shoe-PL] [adv|on cm|cm] [prep|on] [pro:obj|her] [adj|bare] [n|foot&PL .],,,,,,,,,,NaimaofNaima_Naima020411_460
461,Mother,Naima020411,she wants to put shoes on her bare feet ?,Naima,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|4|INF] [4|2|XCOMP] [5|4|OBJ] [6|4|JCT] [7|9|MOD] [8|9|MOD] [9|6|POBJ 10|2|PUNCT],[pro:sub|she] [v|want-3S] [inf|to] [v|put&ZERO] [n|shoe-PL] [prep|on] [pro:obj|her] [adj|bare] [n|foot&PL ?],,,,,,,,,,MotherofNaima_Naima020411_461
462,Naima,Naima020411,she wants to (t:t:trail off),Naima,1269.923,1272.218,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ 4|2|PUNCT],[pro:sub|she] [v|want-3S] [inf|to (mt:trail off)],,,,,,,,,,NaimaofNaima_Naima020411_462
463,Naima,Naima020411,have some sandals .,Naima,1272.218,1275.075,[],[1|0|ROOT] [2|3|QUANT] [3|1|OBJ 4|1|PUNCT],[v|have] [qn|some] [n|sandal-PL .],,,,,,,,,,NaimaofNaima_Naima020411_463
464,Mother,Naima020411,"yeah , you know what Naima , where are your sandals , I've been wondering .",Naima,1274.876,1279.486,[],[1|4|COM 2|1|LP] [3|4|SUBJ] [4|0|ROOT] [5|4|OBJ] [6|5|OBJ 7|6|LP] [8|9|LINK] [9|6|CMOD] [10|11|MOD] [11|9|PRED 12|9|LP] [13|16|SUBJ 14|16|AUX] [15|16|AUX] [16|9|PRED 17|4|PUNCT],[co|yeah cm|cm] [pro:per|you] [v|know] [pro:int|what] [n:prop|Naima cm|cm] [pro:rel|where] [cop|be&PRES] [det:poss|your] [n|sandal-PL cm|cm] [pro:sub|I~aux|have] [aux|be&PASTP] [part|wonder-PRESP .],,,,,,,,,,MotherofNaima_Naima020411_464
465,Mother,Naima020411,I'm gonna look (t:t:trail off),Naima,1279.486,1281.946,[],[1|4|SUBJ 2|4|AUX] [3|4|AUX] [4|0|ROOT 5|4|PUNCT],[pro:sub|I~aux|be&1S] [mod:aux|gonna] [v|look (mt:trail off)],,,,,,,,,,MotherofNaima_Naima020411_465
466,Mother,Naima020411,have you seen your sandals anywhere ?,Naima,1281.946,1285.848,[],[1|0|ROOT] [2|1|OBJ] [3|1|XJCT] [4|5|MOD] [5|3|OBJ] [6|3|JCT 7|1|PUNCT],[v|have] [pro:per|you] [part|see&PASTP] [det:poss|your] [n|sandal-PL] [adv|anywhere ?],,,,,,,,,,MotherofNaima_Naima020411_466
467,Naima,Naima020411,no .,Naima,1285.748,1287.348,Original Orthography: no:yawning,[1|0|INCROOT 2|1|PUNCT],[co|no .],,,,,,,,,,NaimaofNaima_Naima020411_467
468,Mother,Naima020411,so actually (t:t:trail off),Naima,0.0,0.0,[],[1|2|JCT] [2|0|INCROOT 3|2|PUNCT],[adv|so] [adv|actual&dadj-LY (mt:trail off)],,,,,,,,,,MotherofNaima_Naima020411_468
469,Naima,Naima020411,"I yyy , the baby wants to (t:t:self interruption)",Naima,1287.275,1291.171,[],[1|5|LINK] [2|1|LP] [3|4|DET] [4|5|SUBJ] [5|0|ROOT] [6|5|JCT 7|5|PUNCT],[pro:sub|I] [cm|cm] [det:art|the] [n|baby] [v|want-3S] [prep|to (mt:self interruption)],,,,,,,,,,NaimaofNaima_Naima020411_469
470,Naima,Naima020411,"to come out when , when she cries .",Naima,1291.171,1294.283,[],[1|2|INF] [2|0|ROOT] [3|2|JCT] [4|8|LINK 5|4|LP] [6|8|LINK] [7|8|SUBJ] [8|2|CJCT 9|2|PUNCT],[inf|to] [v|come] [adv|out] [conj|when cm|cm] [adv:int|when] [pro:sub|she] [v|cry-3S .],,,,,,,,,,NaimaofNaima_Naima020411_470
471,Mother,Naima020411,she wants to come out when she cries ?,Naima,1294.526,1296.705,[],[1|2|SUBJ] [2|0|ROOT] [3|4|INF] [4|2|XCOMP] [5|4|JCT] [6|8|LINK] [7|8|SUBJ] [8|4|CJCT 9|2|PUNCT],[pro:sub|she] [v|want-3S] [inf|to] [v|come] [adv|out] [conj|when] [pro:sub|she] [v|cry-3S ?],,,,,,,,,,MotherofNaima_Naima020411_471
472,Naima,Naima020411,yes .,Naima,1296.705,1298.798,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,NaimaofNaima_Naima020411_472
473,Mother,Naima020411,what is this here ?,Naima,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|2|PRED] [4|3|JCT 5|2|PUNCT],[pro:int|what] [cop|be&3S] [pro:dem|this] [adv|here ?],,,,,,,,,,MotherofNaima_Naima020411_473
474,Naima,Naima020411,what ?,Naima,1298.798,1301.275,the coda was not fully released[],[1|0|INCROOT 2|1|PUNCT],[pro:int|what ?],,,,,,,,,,NaimaofNaima_Naima020411_474
475,Mother,Naima020411,this looks like melted bear food .,Naima,0.0,0.0,[],[1|2|DET] [2|0|ROOT] [3|4|COM] [4|2|PRED] [5|6|MOD] [6|4|OBJ 7|2|PUNCT],[pro:dem|this] [cop|look-3S] [co|like] [v|melt-PAST] [n|bear] [n|food .],,,,,,,,,,MotherofNaima_Naima020411_475
476,Naima,Naima020411,xxx .,Naima,1301.275,1302.185,[],[],[],,,,,,,,,,NaimaofNaima_Naima020411_476
477,Mother,Naima020411,xxx .,Naima,1302.185,1304.213,sounds of disgust .,[],[],,,,,,,,,,MotherofNaima_Naima020411_477
478,Naima,Naima020411,"yyy , yyy , why the melted bear food down there ?",Naima,1305.08,1310.8,[],[1|0|INCROOT] [2|1|LP] [3|1|ENUM] [4|7|DET] [5|7|MOD] [6|7|MOD] [7|3|OBJ] [8|7|NJCT] [9|7|NJCT 10|1|PUNCT],[cm|cm] [cm|cm] [adv:int|why] [det:art|the] [part|melt-PASTP] [n|bear] [n|food] [adv|down] [adv|there ?],,,,,,,,,,NaimaofNaima_Naima020411_478
479,Mother,Naima020411,I don't know .,Naima,0.0,0.0,[],[1|4|SUBJ] [2|4|AUX 3|2|NEG] [4|0|ROOT 5|4|PUNCT],[pro:sub|I] [mod|do~neg|not] [v|know .],,,,,,,,,,MotherofNaima_Naima020411_479
480,Mother,Naima020411,"cause (replacement:replacement:because) your , cause (replacement:replacement:because) your legs are hot I guess .",Naima,1310.8,1313.991,[],[1|7|LINK] [2|7|MOD 3|2|LP] [4|7|LINK] [5|6|MOD] [6|7|SUBJ] [7|10|CJCT] [8|7|PRED] [9|10|SUBJ] [10|0|ROOT 11|10|PUNCT],[conj|because] [det:poss|your cm|cm] [conj|because] [det:poss|your] [n|leg-PL] [cop|be&PRES] [adj|hot] [pro:sub|I] [v|guess .],,,,,,,,,,MotherofNaima_Naima020411_480
481,Naima,Naima020411,melted bear food !,Naima,1313.991,1317.776,Original Orthography: bea:r+foo:d ![],[1|0|ROOT] [2|3|MOD] [3|1|OBJ 4|1|PUNCT],[v|melt-PAST] [n|bear] [n|food !],,,,,,,,,,NaimaofNaima_Naima020411_481
482,Naima,Naima020411,melted bear food !,Naima,1317.776,1323.703,[],[1|0|ROOT] [2|3|MOD] [3|1|OBJ 4|1|PUNCT],[v|melt-PAST] [n|bear] [n|food !],,,,,,,,,,NaimaofNaima_Naima020411_482
483,Mother,Naima020411,"yeah , melted bear food .",Naima,0.0,0.0,[],[1|0|INCROOT 2|1|LP] [3|1|ENUM] [4|5|MOD] [5|3|OBJ 6|1|PUNCT],[co|yeah cm|cm] [v|melt-PAST] [n|bear] [n|food .],,,,,,,,,,MotherofNaima_Naima020411_483
484,Naima,Naima020411,"yyy , yyy , yyy , the bear { said (?) } yuck .",Naima,1323.703,1327.823,[],[1|6|LINK] [2|1|LP] [3|1|LP] [4|5|DET] [5|6|SUBJ] [6|0|ROOT] [7|6|COM 8|6|PUNCT],[cm|cm] [cm|cm] [cm|cm] [det:art|the] [n|bear] [v|say&PAST] [co|yuck .],,,,,,,,,,NaimaofNaima_Naima020411_484
485,Naima,Naima020411,the bear { said (?) } .,Naima,1327.823,1329.855,unsure about final d[],[1|2|DET] [2|3|SUBJ] [3|0|ROOT 4|3|PUNCT],[det:art|the] [n|bear] [v|say&PAST .],,,,,,,,,,NaimaofNaima_Naima020411_485
486,Mother,Naima020411,the bear said yuck ?,Naima,1329.855,1330.966,[],[1|2|DET] [2|3|SUBJ] [3|0|ROOT] [4|3|COM 5|3|PUNCT],[det:art|the] [n|bear] [v|say&PAST] [co|yuck ?],,,,,,,,,,MotherofNaima_Naima020411_486
487,Mother,Naima020411,"you know , you didn't really have very much breakfast here , I'm xxx , I'm noticing .",Naima,1330.966,1336.255,[],[1|2|SUBJ] [2|0|ROOT 3|2|LP] [4|8|SUBJ] [5|8|AUX 6|5|NEG] [7|8|JCT] [8|2|COMP] [9|10|JCT] [10|11|QUANT] [11|19|JCT] [12|11|NJCT 13|12|LP] [14|19|SUBJ 15|19|AUX] [16|15|LP] [17|19|SUBJ 18|19|AUX] [19|8|COMP 20|2|PUNCT],[pro:per|you] [v|know cm|cm] [pro:per|you] [mod|do&PAST~neg|not] [adv|real&dadj-LY] [v|have] [adv|very] [qn|much] [n|breakfast] [adv|here cm|cm] [pro:sub|I~aux|be&1S] [cm|cm] [pro:sub|I~aux|be&1S] [part|notice-PRESP .],,,,,,,,,,MotherofNaima_Naima020411_487
488,Naima,Naima020411,yyy bear bitta@wp bear .,Naima,1336.255,1338.263,[],[] [1|3|MOD] [2|3|MOD] [3|0|INCROOT 4|3|PUNCT],[] [n|bear] [wplay|bitta] [n|bear .],,,,,,,,,,NaimaofNaima_Naima020411_488
489,Naima,Naima020411,bitta@wp bear bitta@wp bear .,Naima,1338.263,1340.833,[],[1|4|MOD] [2|4|MOD] [3|4|MOD] [4|0|INCROOT 5|4|PUNCT],[wplay|bitta] [n|bear] [wplay|bitta] [n|bear .],,,,,,,,,,NaimaofNaima_Naima020411_489
490,Mother,Naima020411,you're gonna have_to snack a little later I think .,Naima,0.0,0.0,[],[1|2|SUBJ 2|5|AUX] [3|5|AUX] [4|5|AUX] [5|0|ROOT] [6|7|DET] [7|10|SUBJ] [8|10|JCT] [9|10|SUBJ] [10|5|COMP 11|5|PUNCT],[pro:per|you~aux|be&PRES] [mod:aux|gonna] [mod:aux|have_to] [v|snack] [det:art|a] [adj|little] [adv|later] [pro:sub|I] [v|think .],,,,,,,,,,MotherofNaima_Naima020411_490
491,Naima,Naima020411,why a snack a little later ?,Naima,1340.833,1342.75,[],[1|3|LINK] [2|3|DET] [3|0|INCROOT] [4|6|DET] [5|6|MOD] [6|3|JCT 7|3|PUNCT],[adv:int|why] [det:art|a] [n|snack] [det:art|a] [adj|little] [adv|later ?],,,,,,,,,,NaimaofNaima_Naima020411_491
492,Mother,Naima020411,cause (replacement:replacement:because) you didn't eat very much breakfast here .,Naima,1342.75,1344.645,[],[1|5|LINK] [2|5|SUBJ] [3|5|AUX 4|3|NEG] [5|0|ROOT] [6|7|JCT] [7|8|QUANT] [8|5|OBJ] [9|5|JCT 10|5|PUNCT],[conj|because] [pro:per|you] [mod|do&PAST~neg|not] [v|eat] [adv|very] [qn|much] [n|breakfast] [adv|here .],,,,,,,,,,MotherofNaima_Naima020411_492
493,Naima,Naima020411,xxx .,Naima,1344.645,1351.911,[],[],[],,,,,,,,,,NaimaofNaima_Naima020411_493
494,Mother,Naima020411,"well , we'll see about that .",Naima,1351.911,1353.428,[],[1|5|COM 2|1|LP] [3|5|SUBJ 4|5|AUX] [5|0|ROOT] [6|5|JCT] [7|6|POBJ 8|5|PUNCT],[co|well cm|cm] [pro:sub|we~mod|will] [v|see] [prep|about] [pro:dem|that .],,,,,,,,,,MotherofNaima_Naima020411_494
495,Naima,Naima020411,"yyy , the baby wants her milk .",Naima,1353.428,1358.476,[],[1|4|LINK] [2|3|DET] [3|4|SUBJ] [4|0|ROOT] [5|6|MOD] [6|4|OBJ 7|4|PUNCT],[cm|cm] [det:art|the] [n|baby] [v|want-3S] [det:poss|her] [n|milk .],,,,,,,,,,NaimaofNaima_Naima020411_495
496,Mother,Naima020411,oh okay I was gonna wash off the bottle cause (replacement:replacement:because) it had a lot of food on the outside of it .,Naima,1358.476,1363.275,[],[1|6|COM] [2|6|JCT] [3|6|SUBJ] [4|6|AUX] [5|6|AUX] [6|0|ROOT] [7|6|JCT] [8|9|DET] [9|7|POBJ] [10|12|LINK] [11|12|SUBJ] [12|6|CJCT] [13|14|DET] [14|12|OBJ] [15|14|NJCT] [16|15|POBJ] [17|16|NJCT] [18|19|DET] [19|17|POBJ] [20|19|JCT] [21|20|POBJ 22|6|PUNCT],[co|oh] [adj|okay] [pro:sub|I] [aux|be&PAST&13S] [mod:aux|gonna] [v|wash] [prep|off] [det:art|the] [n|bottle] [conj|because] [pro:per|it] [v|have&PAST] [det:art|a] [n|lot] [prep|of] [n|food] [prep|on] [det:art|the] [adj|outside] [prep|of] [pro:per|it .],,,,,,,,,,MotherofNaima_Naima020411_496
497,Naima,Naima020411,yyy .,Naima,1363.275,1365.4,Original Orthography: yyy:[],[],[],,,,,,,,,,NaimaofNaima_Naima020411_497
498,Mother,Naima020411,from your hands .,Naima,0.0,0.0,[],[1|0|INCROOT] [2|3|MOD] [3|1|POBJ 4|1|PUNCT],[prep|from] [det:poss|your] [n|hand-PL .],,,,,,,,,,MotherofNaima_Naima020411_498
499,Mother,Naima020411,so let me (t:t:self interruption),Naima,0.0,0.0,[],[1|2|JCT] [2|0|ROOT] [3|2|OBJ 4|2|PUNCT],[adv|so] [v|let&ZERO] [pro:obj|me (mt:self interruption)],,,,,,,,,,MotherofNaima_Naima020411_499
500,Naima,Naima020411,xxx .,Naima,1365.4,1369.703,[],[],[],,,,,,,,,,NaimaofNaima_Naima020411_500
501,Mother,Naima020411,lemme (replacement:replacement:let me) just wash it off .,Naima,0.0,0.0,[],[1|0|ROOT 2|1|OBJ] [3|4|JCT] [4|1|COMP] [5|4|OBJ] [6|4|JCT 7|1|PUNCT],[v|let&ZERO pro:obj|me] [adv|just] [v|wash] [pro:per|it] [adv|off .],,,,,,,,,,MotherofNaima_Naima020411_501
502,Naima,Naima020411,"looka xxx , looka !",Naima,1369.703,1374.16,[],[1|0|ROOT 2|1|JCT] [3|4|SUBJ] [4|2|POBJ 5|4|JCT 6|1|PUNCT],[v|look~prep|at] [cm|cm] [v|look~prep|at !],,,,,,,,,,NaimaofNaima_Naima020411_502
