Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
455,Naima,Naima021008b,I want purple .,Naima,1851.55,1853.25,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ 4|2|PUNCT],[pro:sub|I] [v|want] [n|purple .],,,,,,,,,,NaimaofNaima_Naima021008b_455
456,Mother,Naima021008b,"yeah okay , hold on .",Naima,0.0,0.0,[],[1|4|COM] [2|4|COM 3|2|LP] [4|0|ROOT] [5|4|JCT 6|4|PUNCT],[co|yeah] [co|okay cm|cm] [n|hold] [adv|on .],,,,,,,,,,MotherofNaima_Naima021008b_456
457,Naima,Naima021008b,what what sometimes is purple ?,Naima,1854.76,1857.065,[],[1|4|LINK] [2|4|SUBJ] [3|4|JCT] [4|0|ROOT] [5|4|PRED 6|4|PUNCT],[pro:int|what] [det:int|what] [adv|sometimes] [cop|be&3S] [adj|purple ?],,,,,,,,,,NaimaofNaima_Naima021008b_457
458,Mother,Naima021008b,what do you think sometimes is (t:t:interruption question),Naima,0.0,0.0,[],[1|4|LINK] [2|4|AUX] [3|4|SUBJ] [4|0|ROOT] [5|4|JCT] [6|4|JCT 7|4|PUNCT],[pro:int|what] [mod|do] [pro:per|you] [v|think] [adv|sometimes] [cop|be&3S (mt:interruption question)],,,,,,,,,,MotherofNaima_Naima021008b_458
459,Naima,Naima021008b,{ grape (?) } .,Naima,1857.066,1859.466,[],[1|0|INCROOT 2|1|PUNCT],[n|grape .],,,,,,,,,,NaimaofNaima_Naima021008b_459
460,Naima,Naima021008b,"grapes , I'm gonna paint funny shaped grapes .",Naima,1859.466,1864.363,[],[1|6|LINK 2|1|LP] [3|6|SUBJ 4|6|AUX] [5|6|AUX] [6|0|ROOT] [7|8|SUBJ] [8|6|COMP] [9|8|OBJ 10|6|PUNCT],[n|grape-PL cm|cm] [pro:sub|I~aux|be&1S] [mod:aux|gonna] [v|paint] [adj|fun&dn-Y] [v|shape-PAST] [n|grape-PL .],,,,,,,,,,NaimaofNaima_Naima021008b_460
461,Mother,Naima021008b,yeah .,Naima,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,MotherofNaima_Naima021008b_461
462,Mother,Naima021008b,funny shaped grapes ?,Naima,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ 4|2|PUNCT],[adj|fun&dn-Y] [v|shape-PAST] [n|grape-PL ?],,,,,,,,,,MotherofNaima_Naima021008b_462
463,Naima,Naima021008b,yeah .,Naima,1864.363,1865.61,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,NaimaofNaima_Naima021008b_463
464,Naima,Naima021008b,that are not good to eat .,Naima,1865.61,1868.241,[],[1|2|LINK] [2|0|ROOT] [3|2|NEG] [4|2|PRED] [5|6|INF] [6|4|XCOMP 7|2|PUNCT],[pro:rel|that] [cop|be&PRES] [neg|not] [adj|good] [inf|to] [v|eat .],,,,,,,,,,NaimaofNaima_Naima021008b_464
465,Mother,Naima021008b,that are not good to eat ?,Naima,1868.241,1870.393,[],[1|2|LINK] [2|0|ROOT] [3|2|NEG] [4|2|PRED] [5|6|INF] [6|4|XCOMP 7|2|PUNCT],[pro:rel|that] [cop|be&PRES] [neg|not] [adj|good] [inf|to] [v|eat ?],,,,,,,,,,MotherofNaima_Naima021008b_465
466,Naima,Naima021008b,that are good to eat .,Naima,1870.393,1873.375,[],[1|2|LINK] [2|0|ROOT] [3|2|PRED] [4|5|INF] [5|3|XCOMP 6|2|PUNCT],[pro:rel|that] [cop|be&PRES] [adj|good] [inf|to] [v|eat .],,,,,,,,,,NaimaofNaima_Naima021008b_466
467,Mother,Naima021008b,oh that are good to eat .,Naima,0.0,0.0,[],[1|0|INCROOT] [2|3|LINK] [3|1|CMOD] [4|3|PRED] [5|6|INF] [6|4|XCOMP 7|1|PUNCT],[co|oh] [pro:rel|that] [cop|be&PRES] [adj|good] [inf|to] [v|eat .],,,,,,,,,,MotherofNaima_Naima021008b_467
468,Naima,Naima021008b,yes .,Naima,1873.376,1877.231,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,NaimaofNaima_Naima021008b_468
469,Mother,Naima021008b,"sometimes the sky can be purple , what other things are purple ?",Naima,0.0,0.0,[],[1|5|JCT] [2|3|DET] [3|5|SUBJ] [4|5|AUX] [5|0|ROOT] [6|5|PRED 7|6|LP] [8|11|LINK] [9|10|QUANT] [10|11|SUBJ] [11|5|CJCT] [12|11|PRED 13|5|PUNCT],[adv|sometimes] [det:art|the] [n|sky] [mod|can] [cop|be] [n|purple cm|cm] [det:int|what] [qn|other] [n|thing-PL] [cop|be&PRES] [adj|purple ?],,,,,,,,,,MotherofNaima_Naima021008b_469
470,Mother,Naima021008b,the sky can be purplish if there's a nice sunset .,Naima,1877.233,1880.578,[],[1|2|DET] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT] [5|4|PRED] [6|8|LINK] [7|8|SUBJ 8|4|CJCT] [9|11|DET] [10|11|MOD] [11|8|PRED 12|4|PUNCT],[det:art|the] [n|sky] [mod|can] [cop|be] [adj|purplish] [conj|if] [pro:exist|there~cop|be&3S] [det:art|a] [adj|nice] [n|sunset .],,,,,,,,,,MotherofNaima_Naima021008b_470
471,Mother,Naima021008b,and some flowers are purple .,Naima,1880.578,1883.893,[],[1|4|LINK] [2|3|QUANT] [3|4|SUBJ] [4|0|ROOT] [5|4|PRED 6|4|PUNCT],[coord|and] [qn|some] [n|flower-PL] [cop|be&PRES] [adj|purple .],,,,,,,,,,MotherofNaima_Naima021008b_471
472,Mother,Naima021008b,let's see (t:t:trail off),Naima,1883.893,1888.241,[],[1|0|ROOT 2|1|OBJ] [3|1|XCOMP 4|1|PUNCT],[v|let~pro:obj|us] [v|see (mt:trail off)],,,,,,,,,,MotherofNaima_Naima021008b_472
473,Mother,Naima021008b,let me get you the purple .,Naima,1888.241,1889.541,[],[1|0|ROOT] [2|1|OBJ] [3|1|XCOMP] [4|3|OBJ2] [5|6|DET] [6|3|OBJ 7|1|PUNCT],[v|let&ZERO] [pro:obj|me] [v|get] [pro:per|you] [det:art|the] [n|purple .],,,,,,,,,,MotherofNaima_Naima021008b_473
474,Mother,Naima021008b,are you all done with the blue ?,Naima,1889.541,1891.03,[],[1|0|ROOT] [2|1|OBJ] [3|4|JCT] [4|2|XJCT] [5|4|JCT] [6|7|DET] [7|5|POBJ 8|1|PUNCT],[cop|be&PRES] [pro:per|you] [adv|all] [part|do&PASTP] [prep|with] [det:art|the] [n|blue ?],,,,,,,,,,MotherofNaima_Naima021008b_474
475,Naima,Naima021008b,I'm putting blue in the water .,Naima,1891.03,1894.036,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|3|JCT] [5|3|JCT] [6|7|DET] [7|5|POBJ 8|3|PUNCT],[pro:sub|I~aux|be&1S] [part|put-PRESP] [adj|blue] [prep|in] [det:art|the] [n|water .],,,,,,,,,,NaimaofNaima_Naima021008b_475
476,Naima,Naima021008b,it's turning blue .,Naima,1894.036,1895.813,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|3|PRED 5|3|PUNCT],[pro:per|it~aux|be&3S] [part|turn-PRESP] [adj|blue .],,,,,,,,,,NaimaofNaima_Naima021008b_476
477,Naima,Naima021008b,the water's (replacement:replacement:water is) turning blue .,Naima,1895.813,1898.385,[],[1|2|DET] [2|4|SUBJ 3|4|AUX] [4|0|ROOT] [5|4|PRED 6|4|PUNCT],[det:art|the] [n|water aux|be&3S] [part|turn-PRESP] [adj|blue .],,,,,,,,,,NaimaofNaima_Naima021008b_477
478,Mother,Naima021008b,do you want me to get the purple or are you still painting with the blue ?,Naima,1898.385,1901.911,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ] [5|6|INF] [6|3|XCOMP] [7|8|DET] [8|6|OBJ] [9|8|CONJ] [10|13|AUX] [11|13|SUBJ] [12|13|JCT] [13|9|COORD] [14|13|JCT] [15|16|DET] [16|14|POBJ 17|3|PUNCT],[mod|do] [pro:per|you] [v|want] [pro:obj|me] [inf|to] [v|get] [det:art|the] [n|purple] [coord|or] [aux|be&PRES] [pro:per|you] [adv|still] [part|paint-PRESP] [prep|with] [det:art|the] [n|blue ?],,,,,,,,,,MotherofNaima_Naima021008b_478
479,Naima,Naima021008b,"&-uh , I'm still , I want pink , purple .",Naima,1901.911,1905.385,original orthography: pi < nk >[],[1|3|LINK] [2|3|SUBJ 3|0|ROOT] [4|3|JCT 5|3|LP] [6|7|SUBJ] [7|3|CJCT] [8|10|MOD 9|8|LP] [10|7|OBJ 11|3|PUNCT],[cm|cm] [pro:sub|I~cop|be&1S] [adv|still cm|cm] [pro:sub|I] [v|want] [n|pink cm|cm] [n|purple .],,,,,,,,,,NaimaofNaima_Naima021008b_479
480,Mother,Naima021008b,okay .,Naima,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofNaima_Naima021008b_480
481,Mother,Naima021008b,do you want me to get the purple for you ?,Naima,1905.386,1909.125,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ] [5|6|INF] [6|3|XCOMP] [7|8|DET] [8|6|OBJ] [9|3|COMP] [10|9|OBJ 11|3|PUNCT],[mod|do] [pro:per|you] [v|want] [pro:obj|me] [inf|to] [v|get] [det:art|the] [n|purple] [conj|for] [pro:per|you ?],,,,,,,,,,MotherofNaima_Naima021008b_481
482,Naima,Naima021008b,yeah .,Naima,1909.125,1910.471,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,NaimaofNaima_Naima021008b_482
483,Naima,Naima021008b,"yeah yeah now , now .",Naima,1910.473,1917.261,[],[1|5|COM] [2|5|COM] [3|5|JCT 4|3|LP] [5|0|ROOT 6|5|PUNCT],[co|yeah] [co|yeah] [adv|now cm|cm] [adv|now .],,,,,,,,,,NaimaofNaima_Naima021008b_483
484,Mother,Naima021008b,when you're done with that (t:t:trail off),Naima,0.0,0.0,[],[1|3|LINK] [2|3|SUBJ 3|0|ROOT] [4|3|XJCT] [5|4|JCT] [6|5|POBJ 7|3|PUNCT],[conj|when] [pro:per|you~cop|be&PRES] [part|do&PASTP] [prep|with] [pro:dem|that (mt:trail off)],,,,,,,,,,MotherofNaima_Naima021008b_484
485,Naima,Naima021008b,"in this picture , in this picture yyy yyy house called the pictures .",Naima,1917.261,1923.18,[],[1|9|LINK] [2|3|DET] [3|1|POBJ 4|1|LP] [5|9|JCT] [6|8|DET] [7|8|MOD] [] [] [8|9|SUBJ] [9|0|ROOT] [10|11|DET] [11|9|OBJ 12|9|PUNCT],[prep|in] [pro:dem|this] [n|picture cm|cm] [prep|in] [pro:dem|this] [n|picture] [] [] [n|house] [v|call-PAST] [det:art|the] [n|picture-PL .],,,,,,,,,,NaimaofNaima_Naima021008b_485
486,Mother,Naima021008b,"yup (replacement:replacement:yes) , you can call them pictures or paintings .",Naima,1923.18,1926.041,[],[1|5|COM 2|1|LP] [3|5|SUBJ] [4|5|AUX] [5|0|ROOT] [6|5|OBJ] [7|5|OBJ] [8|7|CONJ] [9|8|COORD 10|5|PUNCT],[co|yes cm|cm] [pro:per|you] [mod|can] [v|call] [pro:obj|them] [n|picture-PL] [coord|or] [n:gerund|paint-PRESP-PL .],,,,,,,,,,MotherofNaima_Naima021008b_486
487,Naima,Naima021008b,&-uh yyy actually calls them pictures .,Naima,1926.041,1930.628,[],[] [] [1|2|JCT] [2|0|INCROOT] [3|4|MOD] [4|2|OBJ 5|2|PUNCT],[] [] [adv|actual&dadj-LY] [n|call-PL] [pro:obj|them] [n|picture-PL .],,,,,,,,,,NaimaofNaima_Naima021008b_487
488,Mother,Naima021008b,yup (replacement:replacement:yes) !,Naima,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|yes !],,,,,,,,,,MotherofNaima_Naima021008b_488
489,Naima,Naima021008b,why .,Naima,1930.628,1931.551,[],[1|0|INCROOT 2|1|PUNCT],[adv:int|why .],,,,,,,,,,NaimaofNaima_Naima021008b_489
490,Mother,Naima021008b,well they're pictures .,Naima,1931.551,1933.62,[],[1|4|COM] [2|4|SUBJ 3|4|AUX] [4|0|ROOT 5|4|PUNCT],[co|well] [pro:sub|they~aux|be&PRES] [n|picture-PL .],,,,,,,,,,MotherofNaima_Naima021008b_490
491,Mother,Naima021008b,you could say your painting a picture or you could say your painting a painting .,Naima,1933.621,1944.338,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|OBJ] [5|4|XMOD] [6|7|DET] [7|5|OBJ] [8|11|LINK] [9|11|SUBJ] [10|11|AUX] [11|7|CMOD] [12|13|MOD] [13|11|OBJ] [14|15|DET] [15|13|OBJ 16|3|PUNCT],[pro:per|you] [mod|could] [v|say] [det:poss|your] [part|paint-PRESP] [det:art|a] [n|picture] [coord|or] [pro:per|you] [mod|could] [v|say] [det:poss|your] [part|paint-PRESP] [det:art|a] [part|paint-PRESP .],,,,,,,,,,MotherofNaima_Naima021008b_491
492,Mother,Naima021008b,"<be>cause painting means what you're doing , but it also means what it is you painted .",Naima,1944.338,1951.305,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|7|LINK] [5|7|SUBJ 6|7|AUX] [7|3|COMP 8|7|LP] [9|12|LINK] [10|12|SUBJ] [11|12|JCT] [12|3|CJCT] [13|15|LINK] [14|15|SUBJ] [15|12|COMP] [16|17|SUBJ] [17|15|PRED 18|3|PUNCT],[conj|because] [part|paint-PRESP] [v|mean-3S] [pro:int|what] [pro:per|you~aux|be&PRES] [part|do-PRESP cm|cm] [conj|but] [pro:per|it] [adv|also] [v|mean-3S] [pro:int|what] [pro:per|it] [cop|be&3S] [pro:per|you] [v|paint-PAST .],,,,,,,,,,MotherofNaima_Naima021008b_492
493,Naima,Naima021008b,I was painting a painting .,Naima,1951.305,1954.36,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|5|DET] [5|3|OBJ 6|3|PUNCT],[pro:sub|I] [aux|be&PAST&13S] [part|paint-PRESP] [det:art|a] [part|paint-PRESP .],,,,,,,,,,NaimaofNaima_Naima021008b_493
494,Mother,Naima021008b,"yeah , I think that's probably what we say in this house , we say you're painting a painting .",Naima,1954.36,1960.576,[],[1|4|COM 2|1|LP] [3|4|SUBJ] [4|0|ROOT] [5|8|LINK 6|8|AUX] [7|8|JCT] [8|10|LINK] [9|10|SUBJ] [10|4|COMP] [11|10|JCT] [12|13|DET] [13|11|POBJ 14|4|LP] [15|16|SUBJ] [16|4|COMP] [17|19|SUBJ 18|19|AUX] [19|16|COMP] [20|21|DET] [21|19|OBJ 22|4|PUNCT],[co|yeah cm|cm] [pro:sub|I] [v|think] [pro:rel|that~aux|be&3S] [adv|probable&dadj-LY] [pro:int|what] [pro:sub|we] [v|say] [prep|in] [pro:dem|this] [n|house cm|cm] [pro:sub|we] [v|say] [pro:per|you~aux|be&PRES] [part|paint-PRESP] [det:art|a] [part|paint-PRESP .],,,,,,,,,,MotherofNaima_Naima021008b_494
495,Mother,Naima021008b,or your painting a picture .,Naima,1960.578,1964.086,[],[1|0|INCROOT] [2|3|MOD] [3|1|COORD] [4|5|DET] [5|3|OBJ 6|1|PUNCT],[coord|or] [det:poss|your] [part|paint-PRESP] [det:art|a] [n|picture .],,,,,,,,,,MotherofNaima_Naima021008b_495
496,Mother,Naima021008b,I guess maybe we say both .,Naima,1964.086,1965.581,[],[1|2|SUBJ] [2|0|ROOT] [3|2|JCT] [4|5|SUBJ] [5|2|COMP] [6|5|OBJ 7|2|PUNCT],[pro:sub|I] [v|guess] [adv|maybe] [pro:sub|we] [v|say] [qn|both .],,,,,,,,,,MotherofNaima_Naima021008b_496
497,Mother,Naima021008b,here is the purple .,Naima,1965.581,1970.228,[],[1|2|JCT] [2|0|ROOT] [3|4|DET] [4|2|PRED 5|2|PUNCT],[adv|here] [cop|be&3S] [det:art|the] [n|purple .],,,,,,,,,,MotherofNaima_Naima021008b_497
498,Naima,Naima021008b,"xxx is sky purp<le> , when is sky purple ?",Naima,1970.228,1974.896,[],[] [1|3|MOD] [2|3|MOD] [3|8|MOD 4|3|LP] [5|8|LINK] [6|8|AUX] [7|8|MOD] [8|0|ROOT 9|8|PUNCT],[] [cop|be&3S] [n|sky] [n|purple cm|cm] [adv:int|when] [cop|be&3S] [n|sky] [n|purple ?],,,,,,,,,,NaimaofNaima_Naima021008b_498
499,Mother,Naima021008b,sky can be purple sometimes if there is sunset .,Naima,1974.896,1980.22,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|PRED] [5|4|NJCT] [6|8|LINK] [7|8|SUBJ] [8|4|CJCT] [9|8|PRED 10|3|PUNCT],[n|sky] [mod|can] [cop|be] [n|purple] [adv|sometimes] [conj|if] [adv|there] [cop|be&3S] [n|sunset .],,,,,,,,,,MotherofNaima_Naima021008b_499
500,Mother,Naima021008b,"and it's more that it's purplish , it's not usually bright purple .",Naima,1980.22,1988.301,[],[1|3|LINK] [2|3|SUBJ 3|0|ROOT] [4|3|JCT] [5|7|LINK] [6|7|SUBJ 7|4|CMOD] [8|7|PRED 9|7|LP] [10|11|SUBJ 11|7|CJCT] [12|11|NEG] [13|14|JCT] [14|15|MOD] [15|11|PRED 16|3|PUNCT],[coord|and] [pro:per|it~cop|be&3S] [adv|more] [pro:rel|that] [pro:per|it~cop|be&3S] [adj|purplish cm|cm] [pro:per|it~cop|be&3S] [neg|not] [adv|usual&dadj-LY] [adj|bright] [n|purple .],,,,,,,,,,MotherofNaima_Naima021008b_500
501,Naima,Naima021008b,it's purplish blue .,Naima,1988.301,1991.396,[],[1|2|SUBJ 2|0|ROOT] [3|4|MOD] [4|2|PRED 5|2|PUNCT],[pro:per|it~cop|be&3S] [adj|purplish] [n|blue .],,,,,,,,,,NaimaofNaima_Naima021008b_501
502,Mother,Naima021008b,mhm .,Naima,1991.398,1992.723,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,MotherofNaima_Naima021008b_502
503,Naima,Naima021008b,that's this guy's purplish blue .,Naima,1992.723,1995.963,[],[1|2|SUBJ 2|0|ROOT] [3|7|MOD] [4|6|SUBJ 5|6|AUX] [6|7|MOD] [7|2|PRED 8|2|PUNCT],[pro:dem|that~cop|be&3S] [det:dem|this] [n|guy~aux|be&3S] [adj|purplish] [n|blue .],,,,,,,,,,NaimaofNaima_Naima021008b_503
504,Mother,Naima021008b,oh boy .,Naima,1995.963,1998.38,[],[1|2|COM] [2|0|INCROOT 3|2|PUNCT],[co|oh] [n|boy .],,,,,,,,,,MotherofNaima_Naima021008b_504
505,Naima,Naima021008b,it looks purple blue .,Naima,1998.38,2010.808,[],[1|2|SUBJ] [2|0|ROOT] [3|4|MOD] [4|2|OBJ 5|2|PUNCT],[pro:per|it] [v|look-3S] [n|purple] [n|blue .],,,,,,,,,,NaimaofNaima_Naima021008b_505
506,Naima,Naima021008b,"mm I want more or<ange> , I want orange .",Naima,2010.808,2014.67,[],[1|3|COM] [2|3|SUBJ] [3|0|ROOT] [4|5|QUANT] [5|3|OBJ 6|3|LP] [7|8|SUBJ] [8|3|COMP] [9|8|OBJ 10|3|PUNCT],[co|mm] [pro:sub|I] [v|want] [qn|more] [n|orange cm|cm] [pro:sub|I] [v|want] [n|orange .],,,,,,,,,,NaimaofNaima_Naima021008b_506
507,Mother,Naima021008b,are you done with the purple ?,Naima,2014.67,2016.628,[],[1|0|ROOT] [2|1|OBJ] [3|2|XJCT] [4|3|JCT] [5|6|DET] [6|4|POBJ 7|1|PUNCT],[cop|be&PRES] [pro:per|you] [part|do&PASTP] [prep|with] [det:art|the] [n|purple ?],,,,,,,,,,MotherofNaima_Naima021008b_507
508,Naima,Naima021008b,yeah yeah .,Naima,2016.628,2018.175,[],[1|2|COM] [2|0|INCROOT 3|2|PUNCT],[co|yeah] [co|yeah .],,,,,,,,,,NaimaofNaima_Naima021008b_508
509,Mother,Naima021008b,you wanna keep the purple there and I'll give you some orange ?,Naima,2018.175,2021.906,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|5|DET] [5|3|OBJ] [6|3|JCT] [7|10|LINK] [8|10|SUBJ 9|10|AUX] [10|3|CJCT] [11|10|OBJ] [12|13|QUANT] [13|10|OBJ 14|3|PUNCT],[pro:per|you] [mod:aux|wanna] [v|keep] [det:art|the] [n|purple] [adv|there] [coord|and] [pro:sub|I~mod|will] [v|give] [pro:per|you] [qn|some] [n|orange ?],,,,,,,,,,MotherofNaima_Naima021008b_509
510,Naima,Naima021008b,yeah .,Naima,2021.906,2022.855,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,NaimaofNaima_Naima021008b_510
511,Mother,Naima021008b,"I'll give you a separate , I'll give you a different (t:t:trail off)",Naima,2022.855,2026.14,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|3|OBJ] [5|6|DET] [6|3|OBJ 7|6|LP] [8|10|SUBJ 9|10|AUX] [10|6|CJCT] [11|10|OBJ] [12|13|DET] [13|10|JCT 14|3|PUNCT],[pro:sub|I~mod|will] [v|give] [pro:per|you] [det:art|a] [adj|separate cm|cm] [pro:sub|I~mod|will] [v|give] [pro:per|you] [det:art|a] [adj|different (mt:trail off)],,,,,,,,,,MotherofNaima_Naima021008b_511
512,Mother,Naima021008b,"brush for the orange , so that the orange and the purple don't get all mixed together .",Naima,2026.141,2031.838,[],[1|0|INCROOT] [2|1|NJCT] [3|4|DET] [4|2|POBJ 5|1|LP] [6|7|JCT] [7|1|ENUM] [8|9|DET] [9|7|OBJ] [10|15|LINK] [11|12|DET] [12|15|SUBJ] [13|15|AUX 14|13|NEG] [15|9|CMOD] [16|17|JCT] [17|15|COMP] [18|17|JCT 19|1|PUNCT],[n|brush] [prep|for] [det:art|the] [n|orange cm|cm] [adv|so] [pro:rel|that] [det:art|the] [n|orange] [coord|and] [det:art|the] [n|purple] [mod|do~neg|not] [v|get] [adv|all] [part|mix-PASTP] [adv|together .],,,,,,,,,,MotherofNaima_Naima021008b_512
513,Mother,Naima021008b,"so I'll put the orange all the way over here , let me get some water for that .",Naima,2031.838,2036.88,[],[1|4|JCT] [2|4|SUBJ 3|4|AUX] [4|0|ROOT] [5|6|DET] [6|4|OBJ] [7|9|QUANT] [8|9|DET] [9|6|XMOD] [10|9|NJCT] [11|13|JCT 12|11|LP] [13|9|COMP] [14|13|OBJ] [15|13|XCOMP] [16|17|QUANT] [17|15|OBJ] [18|17|NJCT] [19|18|POBJ 20|4|PUNCT],[adv|so] [pro:sub|I~mod|will] [v|put&ZERO] [det:art|the] [n|orange] [qn|all] [det:art|the] [n|way] [adv|over] [adv|here cm|cm] [v|let&ZERO] [pro:obj|me] [v|get] [qn|some] [n|water] [prep|for] [pro:dem|that .],,,,,,,,,,MotherofNaima_Naima021008b_513
514,Naima,Naima021008b,wallaby wallaby xxx .,Naima,2036.88,2042.61,[],[1|2|MOD] [2|0|ROOT] [3|2|PUNCT],[n|wallaby] [n|wallaby] [.],,,,,,,,,,NaimaofNaima_Naima021008b_514
515,Mother,Naima021008b,let's see (t:t:trail off),Naima,2042.61,2043.615,[],[1|0|ROOT 2|1|OBJ] [3|1|XCOMP 4|1|PUNCT],[v|let~pro:obj|us] [v|see (mt:trail off)],,,,,,,,,,MotherofNaima_Naima021008b_515
516,Naima,Naima021008b,"why it it , it is on the purple , the water's (replacement:replacement:water is) on the purple ?",Naima,2043.616,2048.0,[],[1|2|LINK] [2|6|SUBJ] [3|6|JCT 4|3|LP] [5|6|SUBJ] [6|0|ROOT] [7|6|JCT] [8|9|DET] [9|7|POBJ 10|9|LP] [11|12|DET] [12|13|SUBJ 13|9|CJCT] [14|13|JCT] [15|16|DET] [16|14|POBJ 17|6|PUNCT],[adv:int|why] [pro:per|it] [pro:per|it cm|cm] [pro:per|it] [cop|be&3S] [prep|on] [det:art|the] [n|purple cm|cm] [det:art|the] [n|water cop|be&3S] [prep|on] [det:art|the] [n|purple ?],,,,,,,,,,NaimaofNaima_Naima021008b_516
517,Mother,Naima021008b,okay .,Naima,2048.0,2048.46,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofNaima_Naima021008b_517
518,Mother,Naima021008b,now I'll actually move this down here since you're mostly done with the purple .,Naima,2048.462,2056.28,[],[1|5|JCT] [2|5|SUBJ 3|5|AUX] [4|5|JCT] [5|0|ROOT] [6|5|OBJ] [7|5|JCT] [8|5|JCT] [9|5|JCT] [10|13|SUBJ 11|13|AUX] [12|13|JCT] [13|9|POBJ] [14|13|JCT] [15|16|DET] [16|14|POBJ 17|5|PUNCT],[adv|now] [pro:sub|I~mod|will] [adv|actual&dadj-LY] [v|move] [pro:dem|this] [adv|down] [adv|here] [prep|since] [pro:per|you~aux|be&PRES] [adv|mostly] [part|do&PASTP] [prep|with] [det:art|the] [n|purple .],,,,,,,,,,MotherofNaima_Naima021008b_518
519,Mother,Naima021008b,now you can use the brush for the orange .,Naima,2056.28,2061.346,[],[1|4|JCT] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT] [5|6|DET] [6|4|OBJ] [7|4|JCT] [8|9|DET] [9|7|POBJ 10|4|PUNCT],[adv|now] [pro:per|you] [mod|can] [v|use] [det:art|the] [n|brush] [prep|for] [det:art|the] [n|orange .],,,,,,,,,,MotherofNaima_Naima021008b_519
520,Naima,Naima021008b,"ooh , what , what's orange I'm painting a what what's I'm I'm I'm painting sun .",Naima,2061.346,2069.594,"originl orthography: [ooh ,] [what ,] [what's] [orange] [I'm] [painting] [a] [wha < t > ] [what's] [I'm] [I'm] [I'm] [painting] [sun .][]",[1|0|ROOT 2|1|LP] [3|1|COMP 4|3|LP] [5|7|MOD 6|5|POSS] [7|10|JCT] [8|10|SUBJ 9|10|AUX] [10|3|CJCT] [11|12|DET] [12|10|OBJ] [13|15|MOD 14|13|POSS] [15|21|SUBJ 16|21|AUX] [17|21|SUBJ 18|21|AUX] [19|21|SUBJ 20|21|AUX] [21|12|CMOD] [22|21|OBJ 23|1|PUNCT],[v|ooh cm|cm] [det:int|what cm|cm] [pro:int|what~poss|s] [adj|orange] [pro:sub|I~aux|be&1S] [part|paint-PRESP] [det:art|a] [det:int|what] [pro:int|what~poss|s] [pro:sub|I~aux|be&1S] [pro:sub|I~aux|be&1S] [pro:sub|I~aux|be&1S] [part|paint-PRESP] [n|sun .],,,,,,,,,,NaimaofNaima_Naima021008b_520
521,Naima,Naima021008b,xxx .,Naima,2069.594,2072.146,[],[],[],,,,,,,,,,NaimaofNaima_Naima021008b_521
522,Mother,Naima021008b,"oh , sun .",Naima,0.0,0.0,[],[1|0|INCROOT 2|1|LP] [3|1|ENUM 4|1|PUNCT],[co|oh cm|cm] [n|sun .],,,,,,,,,,MotherofNaima_Naima021008b_522
523,Naima,Naima021008b,"is , is sun orange sometimes ?",Naima,2072.148,2075.821,[],[1|4|SUBJ 2|1|LP] [3|4|AUX] [4|0|ROOT] [5|4|JCT] [6|5|JCT 7|4|PUNCT],[cop|be&3S cm|cm] [aux|be&3S] [v|sun] [adj|orange] [adv|sometimes ?],,,,,,,,,,NaimaofNaima_Naima021008b_523
524,Mother,Naima021008b,"yes , sometimes it is !",Naima,0.0,0.0,[],[1|5|COM 2|1|LP] [3|5|JCT] [4|5|SUBJ] [5|0|ROOT 6|5|PUNCT],[co|yes cm|cm] [adv|sometimes] [pro:per|it] [cop|be&3S !],,,,,,,,,,MotherofNaima_Naima021008b_524
